ln_invest,year,risk_text_count,项目概况_len,合作范围_len,批复意见_len,所在区域(省),所属行业(一级行业),所属行业(二级行业),运作方式,回报机制,采购方式,y_true,prob_Logistic,pred_Logistic,prob_RandomForest,pred_RandomForest,prob_XGBoost,pred_XGBoost,prob_LightGBM,pred_LightGBM,prob_CatBoost,pred_CatBoost,prob_Blending(RF+XGB+LGBM+CATB),pred_Blending(RF+XGB+LGBM+CATB)
21.696220416316077,2020,1,118,155,2,广西壮族自治区,市政工程,垃圾处理,BOT,政府付费,公开招标,0,0.8521119407265969,1,0.3581490285476139,0,0.49250564,0,0.3142062991611569,0,0.40710909751299984,0,0.3929925162533148,0
23.58376813329754,2018,6,366,307,205,广东省,生态建设和环境保护,综合治理,BOT,可行性缺口补助,公开招标,0,0.33762674743508386,0,0.13392803484901006,0,0.094015844,0,0.05972729861300602,0,0.10543065107969424,0,0.09827545717699729,0
22.69734686310731,2015,0,330,275,109,广东省,医疗卫生,医院,其他,政府付费,公开招标,0,0.0635828476381649,0,0.07148315196670768,0,0.027365908,0,0.017512056108410265,0,0.029283899696081226,0,0.03641125394947361,0
23.7189981105504,2016,2,300,52,24,四川省,市政工程,管网,BOT,可行性缺口补助,公开招标,0,0.28054990768843624,0,0.12253693111093641,0,0.11578278,0,0.10804669148426453,0,0.11641581727664421,0,0.11569555557681557,0
24.057824716310986,2015,1,394,425,37,山东省,教育,义务教育,BOT,政府付费,公开招标,0,0.061385264730269076,0,0.09612216033213777,0,0.01470581,0,0.004076083878703372,0,0.022579926214555138,0,0.03437099504749008,0
23.91698794297209,2016,1,249,49,22,新疆生产建设兵团,体育,体育,BOT,可行性缺口补助,公开招标,1,0.43692342905828874,0,0.14392533909795913,0,0.06538431,0,0.09061867995893791,0,0.060207846232737394,0,0.09003404468844979,0
24.729216248424123,2015,0,15,283,18,辽宁省,市政工程,污水处理,TOT,政府付费,邀请招标,0,0.2092314246906216,0,0.2435373394924726,0,0.13439244,0,0.16279158280872863,0,0.19490248470962107,0,0.18390596183247088,0
26.115270248550715,2017,6,403,365,0,江苏省,城镇综合开发,园区开发,BOT,可行性缺口补助,公开招标,0,0.3658509345812953,0,0.18306976810129733,0,0.2739581,0,0.34100728817116205,0,0.15925851895756887,0,0.23932341554937414,0
24.45936207528312,2017,2,266,288,142,湖北省,体育,体育,BOT,可行性缺口补助,公开招标,0,0.5993800656963683,1,0.166193936202103,0,0.1430696,0,0.1058385514078148,0,0.1665561254289901,0,0.14541455203435083,0
25.05507202259409,2017,1,167,11,10,河南省,生态建设和环境保护,综合治理,BOT,政府付费,公开招标,0,0.33962441619467854,0,0.12321505347486587,0,0.1458221,0,0.0869916032305011,0,0.09261530150647602,0,0.11216101277564561,0
23.004400505874564,2022,0,487,375,262,贵州省,养老,养老业,ROT,可行性缺口补助,竞争性谈判,1,0.9906012263557066,1,0.4956738586640688,0,0.975501,1,0.9906748146895114,1,0.9399320536104402,1,0.8504454319613038,1
23.278786266140056,2017,1,358,70,94,云南省,教育,义务教育,其他,政府付费,公开招标,0,0.2543254066356125,0,0.08953409035459702,0,0.050539423,0,0.03269627735982668,0,0.07510602639856469,0,0.06196895422331593,0
23.14638573165784,2019,2,205,205,220,辽宁省,市政工程,供热,BOT,可行性缺口补助,公开招标,0,0.8539220535141768,1,0.44006081780635836,0,0.77297384,1,0.7271887337457447,1,0.6606713357312967,1,0.650223680687923,1
25.58741610598349,2017,0,486,41,149,湖北省,市政工程,市政道路,BOT,政府付费,公开招标,0,0.332676095222261,0,0.09550494241052747,0,0.13465361,0,0.03594530469178766,0,0.133952295702728,0,0.10001403894408725,0
24.68913288086562,2016,7,457,441,25,云南省,市政工程,供水,BOT,可行性缺口补助,公开招标,1,0.2318462524625269,0,0.13437576156223857,0,0.04904017,0,0.04407208865924045,0,0.05216490739848538,0,0.06991323153593822,0
25.627228644022964,2018,1,214,167,9,湖北省,市政工程,垃圾处理,BOT,可行性缺口补助,公开招标,0,0.7198453162832745,1,0.18140773083426093,0,0.34944174,0,0.3498399289845704,0,0.2392924659103191,0,0.2799954656664299,0
23.704412759568964,2015,0,262,100,38,广东省,医疗卫生,医院,BOT,政府付费,公开招标,0,0.06009627788970463,0,0.07851194391670333,0,0.03472672,0,0.03618389299649319,0,0.034554412342569576,0,0.04599424238976578,0
25.54354740255951,2016,3,143,465,4,河南省,市政工程,市政道路,BOT,政府付费,公开招标,0,0.1885881369071016,0,0.12471708283076059,0,0.050479863,0,0.05113515984036547,0,0.06088546103754708,0,0.07180439163691418,0
23.67417280094913,2017,7,271,395,112,山东省,水利建设,灌溉,BOT,可行性缺口补助,公开招标,0,0.12780495951552848,0,0.13319235962375103,0,0.03332401,0,0.016021002959814738,0,0.0525671813824321,0,0.05877613865904574,0
23.716968051374025,2017,2,283,132,11,山西省,交通运输,其他,BOT,政府付费,公开招标,0,0.36761507962033874,0,0.13064449240912393,0,0.1338195,0,0.18167991970459077,0,0.11166341854068283,0,0.13945183405667913,0
27.49606814190841,2016,3,456,84,108,广东省,城镇综合开发,园区开发,其他,可行性缺口补助,公开招标,0,0.14203068399019877,0,0.13615302162810822,0,0.039265316,0,0.04133021734352796,0,0.049591132710688816,0,0.06658492191551103,0
24.67072220025517,2022,1,461,338,2,江西省,市政工程,管网,BOT,政府付费,公开招标,1,0.6358730284754822,1,0.36761385333581365,0,0.86214995,1,0.8143746016224166,1,0.8043775448174575,1,0.7121289884044627,1
24.872847987938847,2018,5,191,306,8,广东省,生态建设和环境保护,综合治理,BOT,可行性缺口补助,公开招标,0,0.3562795820550359,0,0.14968283623513423,0,0.085816376,0,0.07996656301631873,0,0.12208040968658392,0,0.10938654621231816,0
25.0712314244802,2015,4,418,227,11,河南省,市政工程,管网,BOT,可行性缺口补助,公开招标,0,0.1637461928580044,0,0.13587720586408147,0,0.040544197,0,0.028574896043450426,0,0.07940669930654268,0,0.0711007495443462,0
22.589951871915208,2019,3,349,378,155,山东省,市政工程,垃圾处理,BOT,可行性缺口补助,公开招标,1,0.5990735585842392,1,0.1782010252197197,0,0.119017184,0,0.061151869680297566,0,0.16960379308539245,0,0.13199346794151998,0
25.2856261163361,2019,5,171,185,181,山东省,医疗卫生,医院,BOT,可行性缺口补助,公开招标,1,0.5141762916298219,1,0.20931505977972745,0,0.2325462,0,0.299441024038647,0,0.2844178141548163,0,0.2564300233402578,0
24.522411255329832,2018,1,150,185,83,湖北省,生态建设和环境保护,综合治理,BOT,政府付费,公开招标,1,0.5461893643403818,1,0.1379398072233836,0,0.5296421,1,0.5372325437326005,1,0.3006625667823287,0,0.37636925571021296,0
23.69777192047044,2017,1,184,257,34,吉林省,市政工程,市政道路,TOT+BOT,政府付费,竞争性磋商,0,0.15525474089238134,0,0.07522995966419026,0,0.032384075,0,0.021002405634664052,0,0.04880496684053497,0,0.044355351840947216,0
24.40239844452809,2021,1,74,62,2,黑龙江省,政府基础设施,政府基础设施,BOT,可行性缺口补助,公开招标,1,0.8205565222376183,1,0.46356583486814373,0,0.78024584,1,0.6645762746861685,1,0.5808344094525372,1,0.6223055898890796,1
24.88993106076364,2014,5,498,408,47,山东省,医疗卫生,医院,BOO,可行性缺口补助,公开招标,0,0.0450808660599924,0,0.1362215200848861,0,0.02052807,0,0.010246850524690612,0,0.037982396151168385,0,0.05124470934734704,0
28.65113117644206,2015,3,459,111,2,云南省,交通运输,高速公路,BOT,可行性缺口补助,公开招标,0,0.049221736603143815,0,0.15208054261212592,0,0.018674683,0,0.02329803865400484,0,0.04008665846756984,0,0.05853498063987609,0
25.16836444917004,2017,3,484,409,51,江西省,农业,其他,BOT,政府付费,公开招标,0,0.10416913101230177,0,0.12298221580494657,0,0.025745371,0,0.012979243193072507,0,0.01678068699071392,0,0.044621879336334866,0
24.480642606469665,2017,0,84,272,4,河南省,生态建设和环境保护,综合治理,BOT,政府付费,公开招标,0,0.3480745480456288,0,0.13526381219621209,0,0.31576604,0,0.35861398563105107,0,0.11835790675761396,0,0.23200043527383615,0
23.98136237500636,2015,5,394,218,40,安徽省,医疗卫生,医院,BOT,使用者付费,公开招标,0,0.07577424948982048,0,0.10351495584587948,0,0.0085018845,0,0.004649809492646184,0,0.02935346793482241,0,0.03650502945021313,0
24.99248904835303,2017,5,107,129,2,河南省,能源,其他,BOT,使用者付费,公开招标,0,0.7175447639455104,1,0.22101652695520382,0,0.4051636,0,0.3548198649850135,0,0.28793742670307326,0,0.3172343511957424,0
26.19343346042532,2015,8,476,226,341,河南省,交通运输,航道航运,BOT,可行性缺口补助,公开招标,0,0.2217803508938162,0,0.14689602504648153,0,0.067731045,0,0.0430770752075967,0,0.10734754372424456,0,0.0912629222912106,0
24.82739569991981,2015,0,193,193,10,安徽省,市政工程,市政道路,BOT,政府付费,公开招标,0,0.01949527935998689,0,0.0637596148687679,0,0.0035147031,0,0.0022095078590059223,0,0.014957844867597419,0,0.02111041768143019,0
25.673103160876025,2017,1,257,40,9,四川省,市政工程,景观绿化,BOT,可行性缺口补助,公开招标,0,0.39907821461113435,0,0.14244658672454072,0,0.20668109,0,0.1888237319303464,0,0.13441637175047827,0,0.16809194450461779,0
23.47727871664553,2016,1,76,0,215,宁夏回族自治区,体育,体育,BOT,可行性缺口补助,公开招标,0,0.18918764340914232,0,0.1506436157234045,0,0.04598269,0,0.024728601646498708,0,0.04847523610965355,0,0.06745753553623669,0
25.257251465754557,2017,6,323,216,29,陕西省,市政工程,市政道路,BOT,可行性缺口补助,公开招标,0,0.37366334370835486,0,0.13899253758993746,0,0.0794094,0,0.05291614241087646,0,0.09354752002311917,0,0.09121639954061404,0
21.980504489181374,2016,5,288,325,176,山东省,市政工程,其他,BOT,使用者付费,公开招标,0,0.27662308985700956,0,0.13906235812276593,0,0.059784696,0,0.02051802040498882,0,0.06243017524442207,0,0.07044881231956818,0
26.286252501640995,2016,3,147,428,28,吉林省,市政工程,其他,BOT,可行性缺口补助,公开招标,0,0.17240344418629389,0,0.13665966096132293,0,0.046435792,0,0.05935624704734317,0,0.057095142317151445,0,0.0748867105812298,0
23.754269207302546,2017,2,119,162,0,江西省,市政工程,其他,BOT,政府付费,公开招标,0,0.07307523201339902,0,0.11014190069499942,0,0.034550063,0,0.028002719108770512,0,0.04773545388445898,0,0.055107534250070644,0
26.61990586380113,2018,1,288,256,64,浙江省,市政工程,市政道路,BOT,可行性缺口补助,公开招标,0,0.17080358999599807,0,0.1143118234838166,0,0.032924674,0,0.013489319933833102,0,0.06437806452364958,0,0.05627597059816261,0
23.42574722770058,2017,3,142,243,65,湖南省,市政工程,污水处理,BOT,可行性缺口补助,公开招标,0,0.19476885874942396,0,0.11440138283298784,0,0.058541775,0,0.06631147875034007,0,0.07424316534727962,0,0.07837445042009085,0
24.138645506212796,2018,0,99,57,8,浙江省,政府基础设施,其他,BOT,政府付费,公开招标,0,0.20269673065776053,0,0.09414723630362444,0,0.0689862,0,0.061269208675095506,0,0.11246920816153969,0,0.08421796323411485,0
23.12116110983569,2015,0,18,23,28,辽宁省,市政工程,污水处理,TOT,使用者付费,邀请招标,0,0.46707170613295024,0,0.2631196079619195,0,0.13292538,0,0.13156285759060293,0,0.12486374988834995,0,0.16311789793422896,0
26.036471815993124,2016,0,228,12,0,江西省,市政工程,污水处理,BOT,政府付费,公开招标,0,0.03027017938696844,0,0.10488012531666072,0,0.06431186,0,0.04659235428143167,0,0.021812038199405345,0,0.05939909494734502,0
24.96696387652632,2019,2,289,180,54,山西省,市政工程,垃圾处理,BOT,可行性缺口补助,公开招标,0,0.8079410636351485,1,0.22383911628257824,0,0.39122197,0,0.304531873896318,0,0.32375206028334425,0,0.31083625519549707,0
23.63124609572449,2016,0,442,42,115,山西省,市政工程,污水处理,BOT,可行性缺口补助,公开招标,0,0.319153104164603,0,0.1736989981774786,0,0.087233625,0,0.08877666277533501,0,0.10090001040814675,0,0.11265232417833576,0
23.919486971290723,2016,1,426,142,13,河南省,交通运输,其他,BOT,政府付费,公开招标,0,0.22446304367568415,0,0.11149754235335005,0,0.09385556,0,0.048769872068094855,0,0.08529941013416191,0,0.084855596095376,0
22.33270374958051,2016,1,482,167,135,广西壮族自治区,市政工程,污水处理,BOT,可行性缺口补助,公开招标,0,0.27888665725701894,0,0.19630277286095427,0,0.148934,0,0.13060391428222484,0,0.0865182241026494,0,0.14058972948420187,0
25.71133208875348,2016,1,434,80,2,新疆维吾尔自治区,市政工程,市政道路,BOT,政府付费,公开招标,0,0.05368788820375389,0,0.08599370330507516,0,0.01226075,0,0.004853004430011784,0,0.030127041080969606,0,0.03330862468804009,0
24.47659787102852,2020,3,472,43,2,贵州省,市政工程,供水,其他,可行性缺口补助,公开招标,1,0.9403589060130861,1,0.3503926412756419,0,0.71294826,1,0.7931097796439659,1,0.7394281296530535,1,0.6489697033160398,1
24.871530241173733,2016,2,248,30,2,安徽省,市政工程,供热,其他,使用者付费,公开招标,0,0.10508678454468114,0,0.13923531593240768,0,0.017512321,0,0.006140404185264482,0,0.04581789180909943,0,0.05217648334973489,0
25.63665574661118,2013,2,252,25,0,云南省,水利建设,其他,BOT,可行性缺口补助,公开招标,0,0.016793613523923737,0,0.1774450275220739,0,0.2768524,0,0.3398669941562401,0,0.15743739873693097,0,0.23790045488150977,0
27.363701553226505,2017,8,484,368,119,广东省,城镇综合开发,城镇化建设,BOT,可行性缺口补助,公开招标,0,0.25389108363843127,0,0.13201909880228455,0,0.037969835,0,0.021660079587006033,0,0.03783961875121982,0,0.057372158060767134,0
23.06529469523499,2015,0,413,175,44,山西省,市政工程,污水处理,BOT,政府付费,公开招标,0,0.15071788969547648,0,0.1517136061823707,0,0.07292297,0,0.06597052949217298,0,0.07079396690916884,0,0.09035026748950933,0
23.2167191927855,2016,2,246,192,0,浙江省,科技,智慧城市,BOT,可行性缺口补助,公开招标,0,0.061003176326756656,0,0.12404336408146958,0,0.08017157,0,0.11811702466062501,0,0.10863789770506688,0,0.10774246415725203,0
26.645112317176203,2015,1,452,93,31,湖南省,交通运输,一级公路,BOT,政府付费,公开招标,0,0.04422787344069867,0,0.0733043358573911,0,0.015150203,0,0.008221191834324754,0,0.018296225969547567,0,0.02874298925770532,0
25.728057289017663,2015,1,186,147,79,吉林省,市政工程,管网,其他,可行性缺口补助,公开招标,0,0.07710769803676763,0,0.12707481426503672,0,0.023477253,0,0.019598190812127367,0,0.04906608284046392,0,0.054804085122600724,0
24.1244632186419,2015,1,196,59,57,贵州省,市政工程,供水,TOT,使用者付费,邀请招标,0,0.3864608495571768,0,0.19358565251092627,0,0.10208519,0,0.06311985828569802,0,0.12383120083504502,0,0.12065547491571647,0
24.57717232266008,2017,4,110,414,106,山东省,水利建设,其他,BOT,可行性缺口补助,公开招标,0,0.17779292085289192,0,0.15132572070128988,0,0.057688788,0,0.03501718239929434,0,0.07646095145697314,0,0.08012316053427344,0
24.73007161041265,2017,1,193,31,32,浙江省,政府基础设施,其他,BOT,政府付费,公开招标,0,0.10745744705835103,0,0.07106357066303196,0,0.030895159,0,0.01700370760603724,0,0.039040698131661576,0,0.03950078376230542,0
23.710243399659184,2022,5,254,323,4,陕西省,交通运输,其他,BOT,政府付费,公开招标,1,0.9433389845510547,1,0.41165007198389647,0,0.98659074,1,0.9972346639336236,1,0.9693706445205925,1,0.8412115308757483,1
25.28236286935713,2022,2,366,194,2,甘肃省,城镇综合开发,城镇化建设,BOT,可行性缺口补助,公开招标,1,0.9017534124819219,1,0.5302908478514679,1,0.9825036,1,0.9965307659615582,1,0.9740700791968374,1,0.8708488214944626,1
23.04454706304276,2017,0,382,263,12,广东省,保障性安居工程,游牧民安居工程,BOT,政府付费,公开招标,0,0.21075322662291734,0,0.08182630358964768,0,0.05003978,0,0.04695172549626033,0,0.05246810851450544,0,0.05782147924881963,0
23.914606011661206,2017,7,471,120,2,江苏省,市政工程,污水处理,BOT,可行性缺口补助,公开招标,0,0.3727343729442908,0,0.1499617754973197,0,0.11261704,0,0.1017080059498624,0,0.10112726405657073,0,0.11635352092352942,0
25.2207346585268,2018,3,433,371,99,山西省,交通运输,其他,BOT,政府付费,公开招标,0,0.4952924889236805,0,0.13627065512611278,0,0.0871415,0,0.09360890749787054,0,0.09393677072065296,0,0.10273945806698451,0
24.84421987260994,2017,2,466,177,0,广西壮族自治区,旅游,生态旅游,BOT,可行性缺口补助,公开招标,1,0.4936324671807343,0,0.2625299889197566,0,0.34865487,0,0.3058548911531939,0,0.27936661001195157,0,0.29910158907586726,0
24.65089699890976,2015,1,114,110,4,贵州省,医疗卫生,医院,BOT,政府付费,公开招标,0,0.16802469610193402,0,0.14089516834288648,0,0.042755052,0,0.043921304606093406,0,0.06785163822234073,0,0.07385579090465992,0
21.82187812594785,2016,3,165,202,47,河北省,科技,信息网络建设,BOT,政府付费,公开招标,0,0.16711306752622024,0,0.08307686185099443,0,0.030022355,0,0.010693949752229783,0,0.04410091557686485,0,0.04197352049415447,0
22.9462664507059,2019,2,221,87,82,四川省,市政工程,污水处理,ROT,可行性缺口补助,竞争性磋商,0,0.7482972388226575,1,0.18731856265797325,0,0.46526536,0,0.4988550711674873,0,0.40642024038319896,0,0.38946480941586953,0
22.9710779041988,2019,0,210,212,148,云南省,生态建设和环境保护,综合治理,TOT+BOT,可行性缺口补助,竞争性磋商,1,0.5034225911320119,1,0.20132076946815575,0,0.2834248,0,0.28600540699856963,0,0.22938275105171152,0,0.25003343054808913,0
23.207709046112395,2018,4,252,141,280,山西省,市政工程,污水处理,ROT,可行性缺口补助,邀请招标,0,0.6005577706524438,1,0.19394895232295847,0,0.22624691,0,0.2250942900686237,0,0.20873110586936516,0,0.21350531414200571,0
25.93545870584377,2019,1,72,165,73,青海省,市政工程,供水,BOT,可行性缺口补助,公开招标,1,0.7851664468435879,1,0.21640480287678435,0,0.33596915,0,0.35317053360922146,0,0.327632680426669,0,0.30829429174476264,0
22.585794377217955,2018,2,434,207,22,山东省,市政工程,污水处理,TOT,政府付费,邀请招标,0,0.24170116270232775,0,0.10659607023623772,0,0.10401976,0,0.11369788756284893,0,0.10372559493887543,0,0.1070098284558681,0
24.66484764463552,2015,0,124,25,77,河南省,生态建设和环境保护,综合治理,BOT,政府付费,公开招标,1,0.11187866905657941,0,0.12156632948177752,0,0.18420227,0,0.23492970429797458,0,0.07514698967459069,0,0.153961323043504,0
23.507536064021803,2016,2,115,88,354,甘肃省,市政工程,污水处理,其他,政府付费,竞争性磋商,0,0.05794561031351732,0,0.10210921257909618,0,0.0045458633,0,0.0011157539988696258,0,0.011557521389897258,0,0.029832087804999047,0
25.73660414129009,2016,3,440,198,241,安徽省,市政工程,其他,BOT,政府付费,公开招标,0,0.04521834847226024,0,0.06388626935623892,0,0.0053851805,0,0.0043353314868206224,0,0.011580316884505202,0,0.021296774549291773,0
22.398822895858924,2016,1,215,66,176,广东省,市政工程,污水处理,其他,政府付费,公开招标,0,0.11854195468345484,0,0.0778897215288471,0,0.027787969,0,0.03953684135925261,0,0.02369352794419809,0,0.0422270148371619,0
25.311289864109703,2015,0,168,148,30,贵州省,医疗卫生,医院,BOT,可行性缺口补助,公开招标,0,0.21536410253681793,0,0.2128837142131574,0,0.05997941,0,0.05809161681150412,0,0.08380696331066727,0,0.10369042582868618,0
24.12775778559122,2017,2,443,35,4,福建省,交通运输,其他,BOT,政府付费,公开招标,0,0.14425214361023467,0,0.10058535807768403,0,0.026233135,0,0.00831436567810143,0,0.05570280875870866,0,0.047708916826437284,0
25.484687352003828,2017,3,144,89,248,广东省,市政工程,市政道路,BOT,可行性缺口补助,公开招标,0,0.17315819784024855,0,0.137337578863903,0,0.08364557,0,0.06066808968322284,0,0.08010371747224818,0,0.09043873832932736,0
25.459832638551937,2018,0,367,141,43,四川省,市政工程,市政道路,BOT,政府付费,公开招标,1,0.4544602185027234,0,0.09545040674488364,0,0.116961814,0,0.08974471259243282,0,0.15816542286484223,0,0.11508058916632433,0
25.27852072605108,2016,2,450,450,9,安徽省,城镇综合开发,园区开发,BOT,政府付费,公开招标,0,0.0545189350588753,0,0.06603572173020789,0,0.00909706,0,0.004748372512775147,0,0.014646862262804814,0,0.023632004173609732,0
25.4661175418679,2017,3,298,410,2,浙江省,市政工程,其他,BOT,政府付费,公开招标,0,0.10836263183463372,0,0.08957602799299412,0,0.016420243,0,0.009347027586889035,0,0.02768957524819164,0,0.03575821853400572,0
24.05116322767829,2017,4,327,126,131,广东省,市政工程,污水处理,BOT,政府付费,竞争性磋商,0,0.16139959954194824,0,0.07947661640234537,0,0.04288023,0,0.019309258355184645,0,0.04800073529733277,0,0.04741670992669768,0
24.07002040833024,2018,5,241,265,190,广东省,生态建设和环境保护,综合治理,BOT,可行性缺口补助,公开招标,0,0.3352216127147297,0,0.13771746005662272,0,0.08991254,0,0.03651896516807812,0,0.11777323279015545,0,0.09548054980637692,0
25.483161623186195,2017,1,475,172,97,安徽省,市政工程,污水处理,TOT+BOT,政府付费,竞争性磋商,0,0.07471386589809109,0,0.06288119594951055,0,0.008562422,0,0.003315233230112234,0,0.01766141531137002,0,0.023105066712123104,0
25.64853211373991,2021,4,464,40,268,新疆维吾尔自治区,旅游,旅游配套设施,BOT,可行性缺口补助,公开招标,1,0.8443730413307701,1,0.4368834861427092,0,0.8445301,1,0.9046017480478064,1,0.7049769018619263,1,0.7227480604108155,1
26.011742744610185,2017,1,210,186,63,河北省,生态建设和环境保护,综合治理,BOT,可行性缺口补助,公开招标,0,0.2923427156255066,0,0.15011598020779768,0,0.11846402,0,0.1261103183391195,0,0.1035759060819891,0,0.12456655687593463,0
24.1244632186419,2015,2,184,139,157,四川省,政府基础设施,其他,BOT,政府付费,公开招标,0,0.13227063257004093,0,0.0886095974475967,0,0.028797286,0,0.022159218661301182,0,0.03266379330658393,0,0.043057473761695206,0
23.217011639484195,2017,1,131,59,2,福建省,市政工程,污水处理,BOT,政府付费,公开招标,0,0.17810923243235646,0,0.1110385303656471,0,0.03477576,0,0.04537001102594726,0,0.04324226090698615,0,0.058606640580841626,0
27.874372749586616,2021,4,430,183,2,广西壮族自治区,交通运输,高速公路,BOT,可行性缺口补助,公开招标,1,0.8662182138824038,1,0.4618795647530219,0,0.7975284,1,0.6583318288061697,1,0.6642151818844411,1,0.6454887403899151,1
26.14358842428477,2017,2,100,160,116,湖北省,市政工程,市政道路,BOT,政府付费,公开招标,1,0.3330790357322761,0,0.09040590626053754,0,0.02842616,0,0.00931465364769793,0,0.06907738797572002,0,0.049306026764301424,0
26.038620048759824,2017,3,272,189,3,浙江省,交通运输,一级公路,BOT,政府付费,公开招标,0,0.12166173672643131,0,0.07739411140779778,0,0.022519132,0,0.013730177069172232,0,0.041198078028625504,0,0.03871037465699824,0
25.34034265681015,2020,0,103,147,6,贵州省,市政工程,其他,BOT,可行性缺口补助,公开招标,0,0.908948039046093,1,0.4011239946326723,0,0.48897988,0,0.38893135625644826,0,0.5253348372533194,1,0.4510925160459631,0
25.46312249820289,2020,5,436,228,2,湖北省,生态建设和环境保护,综合治理,BOT,可行性缺口补助,公开招标,1,0.8726320895386728,1,0.32837767227702186,0,0.49943557,0,0.4605418471410643,0,0.680119735478453,1,0.49211870717820966,0
24.78104668641201,2017,0,127,20,3,河南省,市政工程,垃圾处理,BOT,可行性缺口补助,公开招标,0,0.5318316592088416,1,0.16079765609818392,0,0.15963607,0,0.09777564928778659,0,0.1407640035749665,0,0.13974334358120524,0
23.947288394673937,2019,3,292,168,2,辽宁省,教育,普通高中,BOT,可行性缺口补助,公开招标,1,0.9353473477030173,1,0.4347266824994773,0,0.86755884,1,0.8359747969986908,1,0.73575485969314,1,0.7185037940320647,1
22.248299879197397,2017,0,154,154,49,贵州省,生态建设和环境保护,综合治理,ROT,政府付费,竞争性磋商,0,0.36246967260505475,0,0.13525640086511184,0,0.11137101,0,0.06392340532565566,0,0.10860089711689307,0,0.10478792846239411,0
24.61122768039778,2017,4,335,198,104,四川省,政府基础设施,其他,BOT,可行性缺口补助,公开招标,0,0.4675603282236756,0,0.1479351798223067,0,0.10351301,0,0.05933610869849428,0,0.08692816927653306,0,0.09942811691088613,0
24.19104527533549,2020,1,241,174,2,江苏省,市政工程,污水处理,BOT,政府付费,公开招标,0,0.7651275252662423,1,0.28185422840042207,0,0.3703418,0,0.40098060287386306,0,0.352214134793318,0,0.35134769341785976,0
24.484861223370668,2015,1,349,48,24,江西省,医疗卫生,医院,其他,政府付费,公开招标,0,0.017136239413807142,0,0.07547323118601075,0,0.019691417,0,0.008294364414948581,0,0.019510111101254786,0,0.030742280923987834,0
25.404841910010383,2020,2,232,184,5,云南省,市政工程,市政工程,TOT+BOT,可行性缺口补助,竞争性磋商,1,0.6898400393399151,1,0.3109512053317611,0,0.3706355,0,0.4292551512328882,0,0.409852156745847,0,0.3801735057003658,0
27.739426989773232,2014,0,12,0,0,贵州省,交通运输,高速公路,BOT,使用者付费,公开招标,0,0.14878117234844532,0,0.17634463513011023,0,0.053930372,0,0.05039683330465623,0,0.03928740964535431,0,0.07998981251996534,0
26.383635463721912,2015,0,95,85,85,陕西省,旅游,文化旅游,BOT,可行性缺口补助,公开招标,0,0.17389834358181433,0,0.1529158073867156,0,0.065224946,0,0.04422717086939536,0,0.06773418970429691,0,0.08252552837640109,0
25.64188817608716,2020,0,296,157,97,山东省,生态建设和环境保护,生态建设和环境保护,BOT,政府付费,公开招标,0,0.7800882312927215,1,0.28572766661677546,0,0.22326335,0,0.13427598089009102,0,0.35850921297068933,0,0.25044405339672887,0
22.839988712518903,2016,2,242,189,26,湖北省,市政工程,污水处理,BOT,政府付费,公开招标,0,0.3078413210720928,0,0.10705897151360112,0,0.06747924,0,0.056879220547127074,0,0.0872383385909137,0,0.07966394214143183,0
24.942773542137225,2016,7,468,187,193,安徽省,教育,普通高中,BOT,政府付费,公开招标,0,0.06382504067646771,0,0.08917026691299837,0,0.014868838,0,0.03122073840039987,0,0.01580056116976051,0,0.037765101066102306,0
22.810799548647577,2017,0,196,172,70,海南省,生态建设和环境保护,综合治理,BOT,政府付费,公开招标,0,0.16203086015779702,0,0.08786059472596718,0,0.038207185,0,0.017596605754283238,0,0.054848086779771585,0,0.049628117945841516,0
22.262658896397863,2018,3,263,236,56,广西壮族自治区,生态建设和环境保护,综合治理,BOT,政府付费,公开招标,0,0.47138780313044665,0,0.17912611520694255,0,0.30791086,0,0.2263272424311483,0,0.24501822997831704,0,0.23959561180030406,0
25.208582094470295,2017,4,222,451,276,江西省,市政工程,垃圾处理,BOT,政府付费,公开招标,0,0.05747954079177045,0,0.08353552469483586,0,0.02424822,0,0.022616981604317448,0,0.018550992975461866,0,0.03723792982527706,0
23.700540817886555,2017,1,168,51,145,内蒙古自治区,市政工程,供热,BOT,可行性缺口补助,公开招标,0,0.22806049399218176,0,0.13502899943279287,0,0.084940396,0,0.07071576647068464,0,0.08668665723080232,0,0.09434295484589353,0
23.79131877212654,2015,2,478,120,28,浙江省,市政工程,垃圾处理,其他,可行性缺口补助,公开招标,0,0.05068554445389961,0,0.10515143492011317,0,0.019382091,0,0.03821973016973465,0,0.027648332606563106,0,0.047600397233876414,0
25.212247764955176,2021,1,500,177,2,贵州省,市政工程,污水处理,BOT,政府付费,公开招标,1,0.9252482670752655,1,0.4156804327434243,0,0.7684239,1,0.8895399264929519,1,0.7910152211810119,1,0.7161648738316877,1
24.75200464208832,2015,1,472,48,7,江苏省,市政工程,景观绿化,BOT,政府付费,公开招标,0,0.07229740800538549,0,0.08073744554134193,0,0.02888056,0,0.01391312163858947,0,0.034437433289133304,0,0.03949214030992389,0
24.53906424463956,2016,4,103,402,323,山东省,市政工程,其他,BOT,政府付费,公开招标,0,0.08915744360724646,0,0.08960004428227498,0,0.035059113,0,0.010667786774632837,0,0.02948772680489978,0,0.0412036677293188,0
