province,year,ppp_doc_n,ppp_inv,ln_ppp_doc_n,ln_ppp_inv,exec_share,proc_share,prep_share,fiscal_pass_rate,vfm_pass_rate,ppp_quality_zindex,ppp_quality_pca,did_intensity,did_any,treat_share,post,city_n,dfi,digital_econ,base_station_density,software_gdp_share,it_service_gdp_share,rd_expenditure,tech_contract_value,patent_grants,ln_rd_expenditure,ln_tech_contract_value,ln_patent_grants,doc_count,total_chars,total_sentences,A1_cnt,A1_idx,A1_share,A2_cnt,A2_idx,A2_share,A3_cnt,A3_idx,A3_share,B1_cnt,B1_idx,B1_share,B2_cnt,B2_idx,B2_share,B3_cnt,B3_idx,B3_share,C1_cnt,C1_idx,C1_share,C2_cnt,C2_idx,C2_share,C3_cnt,C3_idx,C3_share,D1_cnt,D1_idx,D1_share,D2_cnt,D2_idx,D2_share,D3_cnt,D3_idx,D3_share,A_cnt,A_idx,A_share,B_cnt,B_idx,B_share,C_cnt,C_idx,C_share,D_cnt,D_idx,D_share,z_A_idx,z_B_idx,z_C_idx,z_D_idx,ppp_governance_capacity_index,ppp_norm_risk_index,topic_0_share,topic_1_share,topic_2_share,topic_3_share,topic_4_share,topic_5_share,topic_6_share,topic_7_share,topic_8_share,topic_9_share,topic_10_share,topic_11_share,topic_12_share,topic_13_share,topic_14_share,topic_15_share,topic_16_share,topic_17_share,topic_18_share,topic_19_share,topic_20_share,topic_21_share,topic_22_share,topic_23_share
甘肃,2021,25,104297.9059,3.258096538021482,11.555016151000958,0.16,0.84,0.0,1.0,1.0,-0.546015911795323,,0.1428571428571428,1.0,0.1428571428571428,1.0,14.0,289.14,0.0549345,0.40385067,0.0045141702381068,0.0027354465845967,642948.0,2803921.0,26056.0,13.373820684366478,14.846529709345996,10.168041725095886,1.0,156.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,384.61538461538464,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,6.0,384.61538461538464,0.0,-0.6428952953659487,-1.3044033229759535,-2.111697527278834,9.868312228462248,-1.3529987152069118,2.150737126069153,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
甘肃,2022,38,80259.3028,3.6635616461296463,11.29303041655239,0.0263157894736842,0.9736842105263158,0.0,1.0,1.0,-0.700483781220941,,0.1428571428571428,1.0,0.1428571428571428,1.0,14.0,305.5,0.0574586,0.43672224,0.0037539280102842,0.0037539280102842,720007.0,3358410.0,22490.0,13.487017602041622,15.026978503412366,10.020870508171171,2.0,9077.0,158.0,4.0,4.406742315743086,0.0,1.0,1.1016855789357716,0.0,9.0,9.915170210421946,0.0,2.0,2.203371157871543,0.0,2.0,2.203371157871543,0.0,74.0,81.5247328412471,1.0,24.0,26.44045389445852,0.0,44.0,48.474165473173954,0.0,242.0,266.60791010245674,0.0,0.0,0.0,0.0,2.0,2.203371157871543,0.0,52.0,57.28765010466013,0.0,14.0,15.423598105100805,0.0,78.0,85.93147515699019,1.0,310.0,341.52252947008924,0.0,54.0,59.49102126253168,0.0,-0.3724683282101123,0.4221413571711799,1.9590519013167225,0.6387784438392743,0.6695749767592635,1.006657234109059,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0
福建,2014,10,18724.1606,2.3978952727983707,9.837623385117665,1.0,0.0,0.0,1.0,1.0,0.424577472469583,,0.0,0.0,0.4444444444444444,0.0,9.0,252.67,0.0981644,1.8039539,0.0629986331755887,0.0323706255799027,3153831.2,391913.32,37857.0,14.964128842807014,12.878798523453812,10.541597597166165,3.0,3663.0,83.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,16.380016380016382,0.3333333333333333,13.0,35.49003549003549,0.3333333333333333,0.0,0.0,0.0,10.0,27.300027300027303,0.0,14.0,38.22003822003822,0.0,26.0,70.98007098007098,0.3333333333333333,52.0,141.96014196014195,0.0,2.0,5.46000546000546,0.0,7.0,19.11001911001911,0.0,11.0,30.03003003003003,0.0,6.0,16.380016380016382,0.3333333333333333,23.0,62.79006279006279,0.3333333333333333,92.0,251.1602511602512,0.3333333333333333,20.0,54.600054600054605,0.0,-0.3556991352075857,-0.0428184534245936,0.8819862290545889,0.4999351360499853,0.1611562134741365,0.4463676372266601,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0
福建,2015,42,47081.6355,3.7612001156935615,10.759659538991803,0.9761904761904762,0.0,0.0238095238095238,1.0,1.0,0.2866875226832455,,0.0,0.0,0.4444444444444444,0.0,9.0,299.28,0.1177085,1.9028007,0.0703303564073962,0.0407589429026067,3469810.1,521448.46,61621.0,15.059610712400891,13.164367635974942,11.028774228618424,13.0,58634.0,1027.0,87.0,14.837807415492716,0.0,10.0,1.705495105229048,0.0,109.0,18.589896646996625,0.1538461538461538,63.0,10.744619162943003,0.2307692307692307,51.0,8.698025036668145,0.0769230769230769,253.0,43.14902616229492,0.0769230769230769,183.0,31.21056042569158,0.0,337.0,57.47518504621892,0.1538461538461538,820.0,139.85059862878194,0.3076923076923077,12.0,2.046594126274857,0.0,130.0,22.171436367977623,0.0,125.0,21.3186888153631,0.0,206.0,35.13319916771839,0.1538461538461538,367.0,62.59167036190606,0.3846153846153846,1340.0,228.53634410069245,0.4615384615384615,267.0,45.536719309615584,0.0,-0.0268934757732857,-0.0468045759808478,0.6123224476396546,0.2426478678741211,0.1795414652951736,0.2693885798443092,0.0,0.0,0.0,0.0769230769230769,0.0769230769230769,0.0769230769230769,0.0769230769230769,0.0,0.0769230769230769,0.0769230769230769,0.0,0.0,0.0,0.0,0.0769230769230769,0.0,0.0769230769230769,0.0,0.0,0.0769230769230769,0.0,0.1538461538461538,0.0,0.1538461538461538
福建,2016,62,50197.7921,4.143134726391533,10.823746243637345,0.9516129032258064,0.032258064516129,0.0161290322580645,1.0,1.0,0.2938949802078358,,0.4444444444444444,1.0,0.4444444444444444,1.0,9.0,334.44,0.1517055,1.9439868,0.0748995681447579,0.0427172934387298,3882632.1,432203.77,67142.0,15.172024115452135,12.97665475955117,11.114579952288238,11.0,34246.0,618.0,29.0,8.468142264790048,0.0,3.0,0.8760147170472464,0.0,83.0,24.236407171640487,0.0909090909090909,30.0,8.760147170472464,0.5454545454545454,37.0,10.804181510249371,0.0909090909090909,173.0,50.51684868305787,0.0,246.0,71.83320679787421,0.0,193.0,56.35694679670618,0.1818181818181818,452.0,131.9862173684518,0.0909090909090909,6.0,1.7520294340944929,0.0,60.0,17.52029434094493,0.0,98.0,28.616480756876715,0.0,115.0,33.58056415347778,0.0909090909090909,240.0,70.08117736377972,0.6363636363636364,891.0,260.1763709630322,0.2727272727272727,164.0,47.88880453191613,0.0,-0.0541163309812536,0.1036754250593505,0.989453120308492,0.3094181640145405,0.3463374047955296,0.4675155697941275,0.0,0.0,0.0,0.0,0.0909090909090909,0.0,0.0,0.0,0.0,0.0909090909090909,0.0909090909090909,0.0,0.0,0.0909090909090909,0.3636363636363636,0.0,0.0,0.0,0.0,0.0,0.0909090909090909,0.0,0.0909090909090909,0.0909090909090909
福建,2017,134,147293.6659,4.90527477843843,11.90019038930352,0.9776119402985076,0.0149253731343283,0.0074626865671641,1.0,1.0,0.3641124387365358,,0.4444444444444444,1.0,0.4444444444444444,1.0,9.0,360.51,0.1932852,2.3887974,0.0775748250035967,0.0434521188648717,4487933.8,754633.69,68304.0,15.316903198449909,13.53398905683126,11.131738249321588,13.0,63696.0,1023.0,85.0,13.344637025872895,0.0,18.0,2.825923134890731,0.0,40.0,6.279829188646069,0.0,9.0,1.4129615674453655,0.0769230769230769,45.0,7.064807837226828,0.0769230769230769,155.0,24.33433810600352,0.0769230769230769,149.0,23.39236372770661,0.0,100.0,15.699572971615172,0.3076923076923077,871.0,136.74328058276816,0.4615384615384615,10.0,1.5699572971615172,0.0,39.0,6.122833458929917,0.0,162.0,25.43330821401658,0.0,143.0,22.450389349409697,0.0,209.0,32.81210751067571,0.2307692307692307,1120.0,175.83521728208996,0.7692307692307693,211.0,33.12609897010801,0.0,-0.2492653095573371,-0.6451388385309363,-0.0158442569582538,-0.1096611333043015,-0.303416135015509,-0.2568814095978305,0.0769230769230769,0.0,0.0,0.0,0.0,0.3846153846153846,0.0,0.0,0.0,0.0769230769230769,0.0,0.0,0.0,0.0769230769230769,0.0,0.0,0.0,0.0,0.0769230769230769,0.0,0.3076923076923077,0.0,0.0,0.0
福建,2018,42,34051.5329,3.7612001156935615,10.43565969647623,0.8809523809523809,0.0714285714285714,0.0476190476190476,1.0,1.0,0.0662641218539736,,0.4444444444444444,1.0,0.4444444444444444,1.0,9.0,384.62,0.2104497,2.3768737,0.0807185446111668,0.0423720339939292,5249416.9,845235.04,102622.0,15.473627752230112,13.647371204610025,11.538817358136082,3.0,2860.0,38.0,3.0,10.48951048951049,0.0,0.0,0.0,0.0,2.0,6.993006993006993,0.0,2.0,6.993006993006993,0.6666666666666666,11.0,38.46153846153847,0.0,11.0,38.46153846153847,0.3333333333333333,4.0,13.986013986013988,0.0,4.0,13.986013986013988,0.0,25.0,87.41258741258741,0.0,4.0,13.986013986013988,0.0,0.0,0.0,0.0,8.0,27.972027972027973,0.0,5.0,17.482517482517483,0.0,24.0,83.91608391608392,1.0,33.0,115.3846153846154,0.0,12.0,41.95804195804196,0.0,-0.3363686244276959,0.3816478939896766,-0.7363801862107743,0.1410574389687137,-0.2303669722162645,-0.0712249510841279,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0
福建,2019,35,34067.1792,3.58351893845611,10.436119066315236,0.8285714285714286,0.1142857142857142,0.0571428571428571,1.0,1.0,-0.0384119286863218,,0.4444444444444444,1.0,0.4444444444444444,1.0,9.0,396.675,0.2157772,2.6837973,0.0700995400400991,0.0374718716829815,5985139.2,1395882.53,98955.0,15.604790321929585,14.149038127591783,11.502430585877576,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
福建,2020,17,12882.3827,2.8903717578961645,9.46369359716418,0.5882352941176471,0.4117647058823529,0.0,1.0,1.0,-0.0512035982485081,,0.4444444444444444,1.0,0.4444444444444444,1.0,9.0,91.93,0.1364802,0.3055722,0.0518154541659065,0.0298816346341976,6669130.9,1635367.34,145928.0,15.713000259496532,14.30737862134444,11.89087548103775,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
福建,2021,8,23240.8033,2.19722457733622,10.05370780261991,0.375,0.625,0.0,1.0,1.0,-0.2975902241560911,,0.4444444444444444,1.0,0.4444444444444444,1.0,9.0,146.13,0.1483856,0.45536249,0.0508203169816269,0.0329571156966548,7716534.0,1967976.0,153814.0,15.858875987047847,14.492516669534172,11.943505860556789,1.0,326.0,2.0,1.0,30.67484662576687,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,122.69938650306749,0.0,0.0,0.0,0.0,1.0,30.67484662576687,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,92.02453987730064,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,30.67484662576687,0.0,5.0,153.37423312883436,1.0,3.0,92.02453987730064,0.0,0.0,0.0,0.0,-0.1050632224313456,1.7772086916723735,-1.0148186663043075,-1.050034984234576,0.2191089343122401,-0.0958816529555033,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
福建,2022,18,18015.7857,2.9444389791664403,9.799059141222934,0.0,1.0,0.0,1.0,1.0,-0.7308908421314958,,0.4444444444444444,1.0,0.4444444444444444,1.0,9.0,175.69,0.1565591,0.60515279,0.0522749995763502,0.0522749995763502,8485871.0,2595179.0,141536.0,15.95391322096343,14.769166436338391,11.86031644598336,2.0,280.0,2.0,3.0,107.14285714285714,0.0,0.0,0.0,0.0,9.0,321.4285714285714,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,428.57142857142856,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.87138709506322,-1.3044033229759535,-2.111697527278834,-1.050034984234576,1.151762081602811,-1.488711944829788,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
西藏,2015,1,114.08,0.6931471805599453,4.745627538683348,0.0,1.0,0.0,1.0,1.0,-0.7308908421314958,,0.0,0.0,0.1428571428571428,0.0,7.0,346.93,0.0432506,0.91093631,0.0,0.0,2602.1,3884.2877831609,198.0,7.864458321467554,8.264952335517988,5.293304824724492,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
西藏,2017,1,161.88,0.6931471805599453,5.093013733362158,1.0,0.0,0.0,1.0,1.0,0.424577472469583,,0.1428571428571428,1.0,0.1428571428571428,1.0,7.0,98.24,0.0218984,0.17509728,0.0,0.0,3186.0,4955.79047076502,420.0,8.066835314417336,8.508513727763678,6.042632833682381,1.0,7504.0,155.0,7.0,9.328358208955224,0.0,1.0,1.3326226012793176,0.0,18.0,23.98720682302772,0.0,7.0,9.328358208955224,0.0,19.0,25.31982942430704,0.0,37.0,49.30703624733476,0.0,17.0,22.6545842217484,0.0,43.0,57.30277185501067,0.0,93.0,123.93390191897656,1.0,1.0,1.3326226012793176,0.0,26.0,34.64818763326226,0.0,17.0,22.6545842217484,0.0,26.0,34.64818763326226,0.0,63.0,83.95522388059702,0.0,153.0,203.8912579957356,1.0,44.0,58.63539445628998,0.0,-0.0353973409158294,0.3824342984752016,0.3185673904400452,0.6144891643961763,0.2218681159998058,0.4384969511038077,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
西藏,2018,1,255.61,0.6931471805599453,5.5475574225835205,0.0,1.0,0.0,1.0,1.0,-0.7308908421314958,,0.1428571428571428,1.0,0.1428571428571428,1.0,7.0,148.37,0.0335435,0.37451362,0.0,0.0,8624.9,6055.45256579172,755.0,9.062524584281793,8.708879522475675,6.628041376179533,3.0,20680.0,335.0,42.0,20.309477756286267,0.0,5.0,2.4177949709864603,0.0,34.0,16.44100580270793,0.3333333333333333,9.0,4.352030947775629,0.0,43.0,20.79303675048356,0.0,116.0,56.09284332688588,0.0,121.0,58.51063829787234,0.0,51.0,24.661508704061895,0.6666666666666666,235.0,113.63636363636364,0.0,2.0,0.967117988394584,0.0,16.0,7.736943907156673,0.0,63.0,30.4642166344294,0.0,81.0,39.168278529980654,0.3333333333333333,168.0,81.23791102514507,0.0,407.0,196.8085106382979,0.6666666666666666,81.0,39.168278529980654,0.0,0.0438548844169877,0.3278377487673692,0.234145171493282,0.0618624640216863,0.2019459348925463,0.2079484614274458,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333,0.0,0.0
贵州,2014,10,38315.485,2.3978952727983707,10.553635500320157,1.0,0.0,0.0,1.0,1.0,0.424577472469583,,0.0,0.0,0.1111111111111111,0.0,9.0,251.46,0.0440674,1.0953462,0.0095581990397555,0.005606282489729,410132.3,200391.78,10107.0,12.92423750779102,12.208034619599712,9.221082468508085,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
贵州,2015,62,166199.4835,4.143134726391533,12.020950070544862,0.9193548387096774,0.0806451612903225,0.0,1.0,1.0,0.3313945438727218,,0.0,0.0,0.1111111111111111,0.0,9.0,276.91,0.0503305,1.1861521,0.0104964884751908,0.0062765649517831,457303.1,259626.01,14115.0,13.033103875274008,12.46700130308393,9.55506418479516,6.0,27884.0,536.0,39.0,13.986515564481422,0.0,3.0,1.0758858126524171,0.0,62.0,22.23497346148329,0.0,43.0,15.421029981351312,0.0,25.0,8.96571510543681,0.0,78.0,27.973031128962845,0.0,59.0,21.15908764883087,0.0,133.0,47.69760436092383,0.5,344.0,123.3682398508105,0.5,4.0,1.4345144168698896,0.0,67.0,24.028116482570653,0.0,85.0,30.48343135848516,0.0,104.0,37.29737483861713,0.0,146.0,52.35977621575097,0.0,536.0,192.2249318605652,1.0,156.0,55.94606225792569,0.0,0.01105172087185,-0.2523849221066251,0.1795115848911656,0.5381452013449072,-0.0206072054478698,0.1550906213764825,0.1666666666666666,0.0,0.0,0.1666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.1666666666666666
贵州,2016,93,309313.2987,4.543294782270004,12.64211318683191,0.913978494623656,0.086021505376344,0.0,1.0,1.0,0.3251823486329311,,0.1111111111111111,1.0,0.1111111111111111,1.0,9.0,334.82,0.0737873,0.99382716,0.0108544562030377,0.0065196366054074,556852.5,204436.76,10425.0,13.230057468156616,12.22801885606226,9.252057965328053,11.0,42633.0,868.0,37.0,8.678723054910515,0.0,4.0,0.9382403302605964,0.0,85.0,19.93760701803767,0.0,47.0,11.024323880562006,0.3636363636363636,39.0,9.147843220040814,0.0909090909090909,198.0,46.44289634789952,0.0909090909090909,138.0,32.36929139399057,0.0909090909090909,165.0,38.7024136232496,0.0909090909090909,538.0,126.1933244200502,0.2727272727272727,3.0,0.7036802476954472,0.0,72.0,16.888325944690735,0.0,75.0,17.59200619238618,0.0,126.0,29.554570403208785,0.0,284.0,66.61506344850234,0.5454545454545454,841.0,197.2650294372904,0.4545454545454545,150.0,35.18401238477236,0.0,-0.1247053901783768,0.034033881838161,0.2395866094066906,-0.0512416989973746,0.0496383670221582,0.0741262640824923,0.0,0.0909090909090909,0.0,0.0,0.0,0.0909090909090909,0.0,0.0,0.0909090909090909,0.0909090909090909,0.1818181818181818,0.0,0.0,0.0,0.0909090909090909,0.0,0.0,0.0,0.0909090909090909,0.0,0.0,0.0909090909090909,0.0,0.1818181818181818
贵州,2017,91,193088.7624,4.5217885770490405,12.17091044992156,0.7362637362637363,0.1978021978021978,0.0659340659340659,1.0,1.0,-0.1858257913653233,,0.1111111111111111,1.0,0.1111111111111111,1.0,9.0,363.61,0.0924254,1.0205761,0.0095806534754516,0.0075852071106424,648576.1,807409.1,12559.0,13.382536165417376,13.601586996611813,9.438272440022187,3.0,5287.0,95.0,4.0,7.565727255532439,0.0,1.0,1.8914318138831097,0.0,4.0,7.565727255532439,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,35.93720446377908,0.0,10.0,18.914318138831096,0.0,18.0,34.04577264989597,0.3333333333333333,90.0,170.22886324947987,0.6666666666666666,0.0,0.0,0.0,8.0,15.131454511064875,0.0,19.0,35.93720446377908,0.0,9.0,17.022886324947986,0.0,19.0,35.93720446377908,0.0,118.0,223.18895403820693,1.0,27.0,51.06865897484396,0.0,-0.3444274871590024,-0.5823490457400263,0.5485846758589296,0.3996869267382194,-0.1260639523466997,0.1219741856190408,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0
贵州,2018,48,68214.8992,3.8918202981106265,11.130432942761594,0.625,0.1666666666666666,0.2083333333333333,1.0,1.0,-0.974537640594384,,0.1111111111111111,1.0,0.1111111111111111,1.0,9.0,392.4,0.120967,1.0967078,0.0119360143721149,0.0097221143488142,762279.7,1710975.23,19456.0,13.54407013953963,14.35257466031728,9.875962181471376,4.0,13672.0,170.0,19.0,13.8970157987127,0.0,7.0,5.119953188999415,0.0,152.0,111.1761263897016,0.0,8.0,5.851375073142188,0.25,10.0,7.314218841427735,0.0,48.0,35.108250438853126,0.0,15.0,10.971328262141602,0.5,3.0,2.1942656524283204,0.25,173.0,126.53598595669982,0.0,0.0,0.0,0.0,1.0,0.7314218841427735,0.0,36.0,26.331187829139846,0.0,178.0,130.1930953774137,0.0,66.0,48.27384435342305,0.25,191.0,139.70157987126976,0.75,37.0,27.06260971328262,0.0,1.639822633850636,-0.3344799159078816,-0.4465361473919643,-0.2817896639731408,0.2862688568502634,-0.3542685757576622,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0
贵州,2019,32,95259.018,3.49650756146648,11.464365463311374,0.5,0.34375,0.15625,1.0,1.0,-0.8775175561473784,,0.1111111111111111,1.0,0.1111111111111111,1.0,9.0,84.43,0.0850417,0.13955849,0.0126623945844022,0.010902635404852,910206.0,2271758.13,24729.0,13.721427325152552,14.636065036477657,10.115772360515464,1.0,1355.0,14.0,1.0,7.380073800738007,0.0,0.0,0.0,0.0,2.0,14.760147601476014,0.0,0.0,0.0,0.0,6.0,44.28044280442804,0.0,28.0,206.6420664206642,1.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,103.3210332103321,0.0,0.0,0.0,0.0,2.0,14.760147601476014,0.0,0.0,0.0,0.0,3.0,22.14022140221402,0.0,34.0,250.92250922509223,1.0,14.0,103.3210332103321,0.0,2.0,14.760147601476014,0.0,-0.2547035851592759,3.737159418036896,-0.8801710521280991,-0.6310283015332957,0.8674282602498403,0.741986688125167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
贵州,2020,99,107449.5518,4.605170185988092,11.58478603746929,0.4545454545454545,0.5353535353535354,0.0101010101010101,1.0,1.0,-0.2525053413171175,,0.1111111111111111,1.0,0.1111111111111111,1.0,9.0,137.9,0.1015019,0.22329358,0.0150242110648381,0.0128426348100811,1053573.9,2491149.79,34971.0,13.86769960604467,14.728255326334333,10.462303020300782,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
贵州,2021,61,112004.8496,4.127134385045092,11.626306377484797,0.1147540983606557,0.8852459016393442,0.0,1.0,1.0,-0.5982961175051422,,0.1111111111111111,1.0,0.1111111111111111,1.0,9.0,164.05,0.0851815,0.30702867,0.0208328227749867,0.0188043744639137,1210567.0,2892651.0,39267.0,14.006600228916728,14.877684286366776,10.578165216812412,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
贵州,2022,3,3746.2194,1.3862943611198906,8.228769350588971,0.0,1.0,0.0,1.0,1.0,-0.7308908421314958,,0.1111111111111111,1.0,0.1111111111111111,1.0,9.0,203.76,0.0949099,0.41360061,0.0355732322981859,0.0355732322981859,1317509.0,3907245.0,29382.0,14.091254149501676,15.178343335965993,10.28817155479407,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
