province,year,ppp_doc_n,ppp_inv,ln_ppp_doc_n,ln_ppp_inv,exec_share,proc_share,prep_share,fiscal_pass_rate,vfm_pass_rate,ppp_quality_zindex,did_intensity,did_any,treat_share,post,city_n,dfi,digital_econ,base_station_density,software_gdp_share,it_service_gdp_share,rd_expenditure,tech_contract_value,patent_grants,ln_rd_expenditure,ln_tech_contract_value,ln_patent_grants,doc_count,total_chars,total_sentences,A1_cnt,A1_idx,A1_share,A2_cnt,A2_idx,A2_share,A3_cnt,A3_idx,A3_share,B1_cnt,B1_idx,B1_share,B2_cnt,B2_idx,B2_share,B3_cnt,B3_idx,B3_share,C1_cnt,C1_idx,C1_share,C2_cnt,C2_idx,C2_share,C3_cnt,C3_idx,C3_share,D1_cnt,D1_idx,D1_share,D2_cnt,D2_idx,D2_share,D3_cnt,D3_idx,D3_share,A_cnt,A_idx,A_share,B_cnt,B_idx,B_share,C_cnt,C_idx,C_share,D_cnt,D_idx,D_share,z_A_idx,z_B_idx,z_C_idx,z_D_idx,ppp_governance_capacity_index,ppp_norm_risk_index,topic_0_share,topic_1_share,topic_2_share,topic_3_share,topic_4_share,topic_5_share,topic_6_share,topic_7_share,topic_8_share,topic_9_share,topic_10_share,topic_11_share,topic_12_share,topic_13_share,topic_14_share,topic_15_share,topic_16_share,topic_17_share,topic_18_share,topic_19_share,topic_20_share,topic_21_share,topic_22_share,topic_23_share,text_missing,text_observed,treat_share_x_text_missing,province_harmonized,region_scheme,baseline_controls_complete,baseline_sample_5_3,panel_version,pca_usage_flag
贵州,2014,10,38315.485,2.397895272798371,10.55363550032016,1.0,0.0,0.0,1,1.0,0.424577472469583,0.0,0,0.1111111111111111,0,9.0,251.46,0.0440674,1.0953462,0.0095581990397555,0.005606282489729,410132.3,200391.78,10107.0,12.92423750779102,12.20803461959971,9.221082468508085,0,0,0,0,0.0,0,0,0.0,0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0.1111111111111111,贵州,方案2：31省区市+新疆生产建设兵团；正式估计样本不含中央,1,1,v3_统一口径_方案2,历史审计列，不进入当前正式主规格
贵州,2015,62,166199.4835,4.143134726391533,12.02095007054486,0.9193548387096774,0.0806451612903225,0.0,1,1.0,0.3313945438727218,0.0,0,0.1111111111111111,0,9.0,276.91,0.0503305,1.1861521,0.0104964884751908,0.0062765649517831,457303.1,259626.01,14115.0,13.03310387527401,12.46700130308393,9.55506418479516,6,27884,536,39,13.98651556448142,0,3,1.075885812652417,0,62,22.23497346148329,0.0,43,15.42102998135131,0.0,25,8.96571510543681,0.0,78,27.97303112896284,0.0,59,21.15908764883087,0.0,133,47.69760436092383,0.5,344,123.3682398508105,0.5,4,1.43451441686989,0,67,24.02811648257065,0,85,30.48343135848516,0,104,37.29737483861713,0.0,146,52.35977621575097,0.0,536,192.2249318605652,1.0,156,55.94606225792569,0,0.01105172087185,-0.2523849221066251,0.1795115848911656,0.5381452013449072,-0.0206072054478698,0.1550906213764825,0.1666666666666666,0.0,0.0,0.1666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.1666666666666666,0,1,0.0,贵州,方案2：31省区市+新疆生产建设兵团；正式估计样本不含中央,1,1,v3_统一口径_方案2,历史审计列，不进入当前正式主规格
贵州,2016,93,309313.2987,4.543294782270004,12.64211318683191,0.913978494623656,0.086021505376344,0.0,1,1.0,0.3251823486329311,0.1111111111111111,1,0.1111111111111111,1,9.0,334.82,0.0737873,0.99382716,0.0108544562030377,0.0065196366054074,556852.5,204436.76,10425.0,13.23005746815662,12.22801885606226,9.252057965328053,11,42633,868,37,8.678723054910515,0,4,0.9382403302605964,0,85,19.93760701803767,0.0,47,11.02432388056201,0.3636363636363636,39,9.147843220040814,0.0909090909090909,198,46.44289634789952,0.0909090909090909,138,32.36929139399057,0.0909090909090909,165,38.7024136232496,0.0909090909090909,538,126.1933244200502,0.2727272727272727,3,0.7036802476954472,0,72,16.88832594469073,0,75,17.59200619238618,0,126,29.55457040320879,0.0,284,66.61506344850234,0.5454545454545454,841,197.2650294372904,0.4545454545454545,150,35.18401238477236,0,-0.1247053901783768,0.034033881838161,0.2395866094066906,-0.0512416989973746,0.0496383670221582,0.0741262640824923,0.0,0.0909090909090909,0.0,0.0,0.0,0.0909090909090909,0.0,0.0,0.0909090909090909,0.0909090909090909,0.1818181818181818,0.0,0.0,0.0,0.0909090909090909,0.0,0.0,0.0,0.0909090909090909,0.0,0.0,0.0909090909090909,0.0,0.1818181818181818,0,1,0.0,贵州,方案2：31省区市+新疆生产建设兵团；正式估计样本不含中央,1,1,v3_统一口径_方案2,历史审计列，不进入当前正式主规格
贵州,2017,91,193088.7624,4.52178857704904,12.17091044992156,0.7362637362637363,0.1978021978021978,0.0659340659340659,1,1.0,-0.1858257913653233,0.1111111111111111,1,0.1111111111111111,1,9.0,363.61,0.0924254,1.0205761,0.0095806534754516,0.0075852071106424,648576.1,807409.1,12559.0,13.38253616541738,13.60158699661181,9.438272440022187,3,5287,95,4,7.565727255532439,0,1,1.89143181388311,0,4,7.565727255532439,0.0,0,0.0,0.0,0,0.0,0.0,19,35.93720446377908,0.0,10,18.9143181388311,0.0,18,34.04577264989597,0.3333333333333333,90,170.2288632494799,0.6666666666666666,0,0.0,0,8,15.13145451106488,0,19,35.93720446377908,0,9,17.02288632494799,0.0,19,35.93720446377908,0.0,118,223.1889540382069,1.0,27,51.06865897484396,0,-0.3444274871590024,-0.5823490457400263,0.5485846758589296,0.3996869267382194,-0.1260639523466997,0.1219741856190408,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0,1,0.0,贵州,方案2：31省区市+新疆生产建设兵团；正式估计样本不含中央,1,1,v3_统一口径_方案2,历史审计列，不进入当前正式主规格
贵州,2018,48,68214.8992,3.891820298110626,11.13043294276159,0.625,0.1666666666666666,0.2083333333333333,1,1.0,-0.974537640594384,0.1111111111111111,1,0.1111111111111111,1,9.0,392.4,0.120967,1.0967078,0.0119360143721149,0.0097221143488142,762279.7,1710975.23,19456.0,13.54407013953963,14.35257466031728,9.875962181471376,4,13672,170,19,13.8970157987127,0,7,5.119953188999415,0,152,111.1761263897016,0.0,8,5.851375073142188,0.25,10,7.314218841427735,0.0,48,35.10825043885313,0.0,15,10.9713282621416,0.5,3,2.19426565242832,0.25,173,126.5359859566998,0.0,0,0.0,0,1,0.7314218841427735,0,36,26.33118782913985,0,178,130.1930953774137,0.0,66,48.27384435342305,0.25,191,139.7015798712698,0.75,37,27.06260971328262,0,1.639822633850636,-0.3344799159078816,-0.4465361473919643,-0.2817896639731408,0.2862688568502634,-0.3542685757576622,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0,1,0.0,贵州,方案2：31省区市+新疆生产建设兵团；正式估计样本不含中央,1,1,v3_统一口径_方案2,历史审计列，不进入当前正式主规格
贵州,2019,32,95259.018,3.49650756146648,11.46436546331137,0.5,0.34375,0.15625,1,1.0,-0.8775175561473784,0.1111111111111111,1,0.1111111111111111,1,9.0,84.43,0.0850417,0.13955849,0.0126623945844022,0.010902635404852,910206.0,2271758.13,24729.0,13.72142732515255,14.63606503647766,10.11577236051546,1,1355,14,1,7.380073800738007,0,0,0.0,0,2,14.76014760147601,0.0,0,0.0,0.0,6,44.28044280442804,0.0,28,206.6420664206642,1.0,0,0.0,0.0,0,0.0,0.0,14,103.3210332103321,0.0,0,0.0,0,2,14.76014760147601,0,0,0.0,0,3,22.14022140221402,0.0,34,250.9225092250922,1.0,14,103.3210332103321,0.0,2,14.76014760147601,0,-0.2547035851592759,3.737159418036896,-0.8801710521280991,-0.6310283015332957,0.8674282602498403,0.741986688125167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,1,0.0,贵州,方案2：31省区市+新疆生产建设兵团；正式估计样本不含中央,1,1,v3_统一口径_方案2,历史审计列，不进入当前正式主规格
贵州,2020,99,107449.5518,4.605170185988092,11.58478603746929,0.4545454545454545,0.5353535353535354,0.0101010101010101,1,1.0,-0.2525053413171175,0.1111111111111111,1,0.1111111111111111,1,9.0,137.9,0.1015019,0.22329358,0.0150242110648381,0.0128426348100811,1053573.9,2491149.79,34971.0,13.86769960604467,14.72825532633433,10.46230302030078,0,0,0,0,0.0,0,0,0.0,0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0.1111111111111111,贵州,方案2：31省区市+新疆生产建设兵团；正式估计样本不含中央,1,1,v3_统一口径_方案2,历史审计列，不进入当前正式主规格
贵州,2021,61,112004.8496,4.127134385045092,11.6263063774848,0.1147540983606557,0.8852459016393442,0.0,1,1.0,-0.5982961175051422,0.1111111111111111,1,0.1111111111111111,1,9.0,164.05,0.0851815,0.30702867,0.0208328227749867,0.0188043744639137,1210567.0,2892651.0,39267.0,14.00660022891673,14.87768428636678,10.57816521681241,0,0,0,0,0.0,0,0,0.0,0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0.1111111111111111,贵州,方案2：31省区市+新疆生产建设兵团；正式估计样本不含中央,1,1,v3_统一口径_方案2,历史审计列，不进入当前正式主规格
贵州,2022,3,3746.2194,1.386294361119891,8.228769350588971,0.0,1.0,0.0,1,1.0,-0.7308908421314958,0.1111111111111111,1,0.1111111111111111,1,9.0,203.76,0.0949099,0.41360061,0.0355732322981859,0.0355732322981859,1317509.0,3907245.0,29382.0,14.09125414950168,15.17834333596599,10.28817155479407,0,0,0,0,0.0,0,0,0.0,0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0.1111111111111111,贵州,方案2：31省区市+新疆生产建设兵团；正式估计样本不含中央,1,1,v3_统一口径_方案2,历史审计列，不进入当前正式主规格
辽宁,2014,4,1788.17,1.609437912434101,7.489507104147832,1.0,0.0,0.0,1,1.0,0.424577472469583,0.0,0,0.2857142857142857,0,14.0,309.39,0.0910034,0.15722739,0.106941520782434,0.058463847235681,3242303.4,2174648.02,19525.0,14.99179486952897,14.59237783936842,9.879502189785615,0,0,0,0,0.0,0,0,0.0,0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0.2857142857142857,辽宁,方案2：31省区市+新疆生产建设兵团；正式估计样本不含中央,1,1,v3_统一口径_方案2,历史审计列，不进入当前正式主规格
辽宁,2015,27,59448.32150000001,3.332204510175204,10.99287948910174,0.7777777777777778,0.2222222222222222,0.0,1,1.0,0.1678067358915656,0.0,0,0.2857142857142857,0,14.0,344.76,0.0953142,0.16314455,0.105836195307688,0.0593396635113443,2418802.6,2674926.94,25182.0,14.69878359572141,14.79943299963164,10.1339244426778,20,49790,882,18,3.615183771841735,0,4,0.8033741715203857,0,59,11.84976902992569,0.15,61,12.25145611568588,0.05,39,7.83289817232376,0.05,163,32.73749748945571,0.0,85,17.07170114480819,0.0,166,33.340028118096,0.25,566,113.6774452701346,0.5,5,1.004217714400482,0,62,12.45229965856598,0,135,27.11387828881301,0,81,16.26832697328781,0.15,263,52.82185177746536,0.1,817,164.0891745330387,0.75,202,40.57039566177948,0,-0.3576574219393344,-0.2431008489373182,-0.1558502380662934,0.1016653483840967,-0.2522028363143153,-0.0990952462065049,0.05,0.0,0.0,0.4,0.15,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.15,0.1,0.05,0,1,0.0,辽宁,方案2：31省区市+新疆生产建设兵团；正式估计样本不含中央,1,1,v3_统一口径_方案2,历史审计列，不进入当前正式主规格
辽宁,2016,22,14089.0071,3.13549421592915,9.553221108796077,0.6363636363636364,0.3181818181818182,0.0454545454545454,1,1.0,-0.2063159863137683,0.2857142857142857,1,0.2857142857142857,1,14.0,380.13,0.0984518,0.18174134,0.0849704902705545,0.0464797342551097,2420636.6,3232179.58,25104.0,14.69954153450484,14.98866756958706,10.13082230846881,11,22783,379,11,4.828161348373787,0,1,0.4389237589430716,0,50,21.94618794715358,0.0,16,7.022780143089146,0.6363636363636364,31,13.60663652723522,0.0,119,52.23192731422552,0.0909090909090909,280,122.89865250406,0.0,92,40.38098582276259,0.0,266,116.753719878857,0.2727272727272727,4,1.755695035772286,0,27,11.85094149146293,0,54,23.70188298292586,0,62,27.21327305447044,0.0,166,72.86134398454988,0.7272727272727273,638,280.0333582056797,0.2727272727272727,85,37.30851951016109,0,-0.1657561188679372,0.1595348395549585,1.226136830742055,0.0090681777748159,0.4066385171430253,0.4649132826906097,0.0,0.0,0.0,0.0909090909090909,0.0,0.0,0.0,0.0,0.3636363636363636,0.0,0.0,0.0,0.0,0.0,0.1818181818181818,0.0909090909090909,0.0909090909090909,0.0,0.0,0.0909090909090909,0.0,0.0,0.0,0.0909090909090909,0,1,0.0,辽宁,方案2：31省区市+新疆生产建设兵团；正式估计样本不含中央,1,1,v3_统一口径_方案2,历史审计列，不进入当前正式主规格
辽宁,2017,40,55072.5423,3.713572066704308,10.91642470377601,0.7,0.25,0.05,1,1.0,-0.1538585007319955,0.2857142857142857,1,0.2857142857142857,1,14.0,87.23,0.0786647,0.12273212,0.0850155750464347,0.044949344788639,2749477.3,3858316.82,26495.0,14.8269217425548,15.16574184852604,10.18474905718499,14,52120,845,40,7.674597083653108,0,0,0.0,0,29,5.564082885648504,0.0714285714285714,14,2.686108979278587,0.0,29,5.564082885648504,0.0,132,25.32617037605526,0.0,29,5.564082885648504,0.0714285714285714,42,8.058326937835764,0.0,537,103.031465848043,0.8571428571428571,10,1.918649270913277,0,24,4.604758250191865,0,130,24.9424405218726,0,69,13.23867996930161,0.0714285714285714,175,33.57636224098235,0.0,608,116.6538756715272,0.9285714285714286,164,31.46584804297774,0,-0.410777209245631,-0.6297833481651821,-0.7212513436254772,-0.1567918431190877,-0.5872706336787634,-0.5026088449699156,0.0,0.0714285714285714,0.0,0.1428571428571428,0.0,0.0,0.0714285714285714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0714285714285714,0.0,0.6428571428571429,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0.0,辽宁,方案2：31省区市+新疆生产建设兵团；正式估计样本不含中央,1,1,v3_统一口径_方案2,历史审计列，不进入当前正式主规格
辽宁,2018,35,28301.2661,3.58351893845611,10.25069715463051,0.4857142857142857,0.4857142857142857,0.0285714285714285,1,1.0,-0.3021179343659745,0.2857142857142857,1,0.2857142857142857,1,14.0,138.36,0.0887976,0.22945571,0.0596306193673009,0.0254359509151562,3006013.9,4744910.34,35149.0,14.91612580603593,15.37258330492009,10.46737989723881,4,19330,310,7,3.621314019658562,0,0,0.0,0,22,11.38127263321262,0.0,19,9.829280910501812,0.5,47,24.31453698913606,0.25,140,72.42628039317124,0.0,62,32.07449560269012,0.0,128,66.21831350232799,0.25,310,160.3724780134506,0.0,2,1.034661148473875,0,21,10.86394205897569,0,36,18.62390067252974,0,29,15.00258665287119,0.0,206,106.5700982928091,0.75,500,258.6652871184687,0.25,59,30.5225038799793,0,-0.3798500590739809,0.8368148503890027,0.9714418819097804,-0.183571216812076,0.4761355577416007,0.541561838495569,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0,1,0.0,辽宁,方案2：31省区市+新疆生产建设兵团；正式估计样本不含中央,1,1,v3_统一口径_方案2,历史审计列，不进入当前正式主规格
辽宁,2019,52,49269.5137,3.970291913552122,10.80508108170651,0.3269230769230769,0.5961538461538461,0.0769230769230769,1,1.0,-0.7097500143907661,0.2857142857142857,1,0.2857142857142857,1,14.0,165.62,0.1035917,0.3361793,0.0706551128186291,0.0334033870679602,3102481.8,5575904.11,40037.0,14.94771325212934,15.53396521370237,10.59758428213166,3,4185,64,0,0.0,0,0,0.0,0,0,0.0,0.0,3,7.168458781362007,0.0,6,14.33691756272402,0.0,6,14.33691756272402,1.0,0,0.0,0.0,0,0.0,0.0,67,160.0955794504182,0.0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0.0,15,35.84229390681003,1.0,67,160.0955794504182,0.0,0,0.0,0,-0.6428952953659487,-0.5842559991226528,-0.2034515630091725,-1.050034984234576,-0.4768676191659247,-0.6125808487888005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,1,0.0,辽宁,方案2：31省区市+新疆生产建设兵团；正式估计样本不含中央,1,1,v3_统一口径_方案2,历史审计列，不进入当前正式主规格
辽宁,2020,60,31762.7655,4.110873864173311,10.36608146941639,0.35,0.6166666666666667,0.0333333333333333,1,1.0,-0.4810072512352882,0.2857142857142857,1,0.2857142857142857,1,14.0,208.2,0.1145872,0.41622199,0.0765209261730857,0.0345921315423158,3353222.3,6328126.43,60185.0,15.02543262030812,15.66051492571107,11.00519504611154,0,0,0,0,0.0,0,0,0.0,0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0.2857142857142857,辽宁,方案2：31省区市+新疆生产建设兵团；正式估计样本不含中央,1,1,v3_统一口径_方案2,历史审计列，不进入当前正式主规格
辽宁,2021,26,65528.1231,3.295836866004329,11.09024995028675,0.3076923076923077,0.6923076923076923,0.0,1,1.0,-0.3753621299465483,0.2857142857142857,1,0.2857142857142857,1,14.0,267.18,0.1135854,1.4054054,0.0666663041389786,0.0255146986851121,3672792.0,7551240.0,80191.0,15.11646296601248,15.83722247857872,11.29217903825574,0,0,0,0,0.0,0,0,0.0,0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0.2857142857142857,辽宁,方案2：31省区市+新疆生产建设兵团；正式估计样本不含中央,1,1,v3_统一口径_方案2,历史审计列，不进入当前正式主规格
辽宁,2022,13,25677.3627,2.639057329615258,10.15340399798312,0.0,1.0,0.0,1,1.0,-0.7308908421314958,0.2857142857142857,1,0.2857142857142857,1,14.0,290.95,0.1292755,1.4864865,0.0714541105984104,0.0714541105984104,3756732.0,9713459.0,77434.0,15.13906025468974,16.08902311047236,11.25719415375028,2,18160,473,29,15.96916299559471,0,12,6.607929515418502,0,45,24.77973568281939,0.0,14,7.709251101321586,1.0,27,14.86784140969163,0.0,27,14.86784140969163,0.0,26,14.31718061674009,0.0,7,3.854625550660793,0.0,110,60.57268722466961,0.0,35,19.27312775330396,0,9,4.955947136563877,0,88,48.45814977973568,0,86,47.3568281938326,0.0,68,37.44493392070484,1.0,143,78.74449339207048,0.0,132,72.68722466960352,0,0.1874273916822082,-0.5520555791353797,-1.173109077555808,1.013388343627511,-0.5125790883363265,-0.2372587710212256,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0.0,辽宁,方案2：31省区市+新疆生产建设兵团；正式估计样本不含中央,1,1,v3_统一口径_方案2,历史审计列，不进入当前正式主规格
重庆,2014,3,19051.1419,1.386294361119891,9.854934809929969,0.6666666666666666,0.3333333333333333,0.0,1,1.0,0.0394213676025568,0.0,0,1.0,0,1.0,221.84,0.069281,1.1529126,0.049516918373929,0.035759258480221,1664719.6,1562006.81,24312.0,14.32516785950757,14.26148260936927,10.09876646570203,0,0,0,0,0.0,0,0,0.0,0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,1.0,重庆,方案2：31省区市+新疆生产建设兵团；正式估计样本不含中央,1,1,v3_统一口径_方案2,历史审计列，不进入当前正式主规格
重庆,2015,8,27556.54,2.19722457733622,10.2240314613469,1.0,0.0,0.0,1,1.0,0.424577472469583,0.0,0,1.0,0,1.0,233.89,0.0792075,1.4441748,0.054293780026684,0.0343456592652541,1996609.0,572366.31,38914.0,14.50696130038639,13.25753621462127,10.56913505939349,0,0,0,0,0.0,0,0,0.0,0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,1.0,重庆,方案2：31省区市+新疆生产建设兵团；正式估计样本不含中央,1,1,v3_统一口径_方案2,历史审计列，不进入当前正式主规格
重庆,2016,4,3592.2706,1.609437912434101,8.186818097386451,1.0,0.0,0.0,1,1.0,0.424577472469583,1.0,1,1.0,1,1.0,276.31,0.0890764,1.8082524,0.057774854162122,0.037180837841357,2374858.9,1471870.16,42738.0,14.68044900423725,14.20204504726632,10.6628671313135,1,1544,28,5,32.38341968911917,0,0,0.0,0,2,12.95336787564767,0.0,1,6.476683937823834,1.0,3,19.4300518134715,0.0,3,19.4300518134715,0.0,1,6.476683937823834,0.0,0,0.0,0.0,4,25.90673575129534,0.0,0,0.0,0,0,0.0,0,0,0.0,0,7,45.33678756476684,0.0,7,45.33678756476684,1.0,5,32.38341968911917,0.0,0,0.0,0,0.1520093616526808,-0.3934915849672124,-1.72570604554557,-1.050034984234576,-0.6557294229533672,-1.056410871582453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0.0,重庆,方案2：31省区市+新疆生产建设兵团；正式估计样本不含中央,1,1,v3_统一口径_方案2,历史审计列，不进入当前正式主规格
重庆,2017,7,12143.5019,2.079441541679836,9.404631827832771,1.0,0.0,0.0,1,1.0,0.424577472469583,1.0,1,1.0,1,1.0,301.53,0.1001698,1.9660194,0.0624410223462566,0.0403145886712454,2799985.8,513580.89,34780.0,14.84512526084861,13.14916476983278,10.45682653965135,0,0,0,0,0.0,0,0,0.0,0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,1.0,重庆,方案2：31省区市+新疆生产建设兵团；正式估计样本不含中央,1,1,v3_统一口径_方案2,历史审计列，不进入当前正式主规格
重庆,2018,15,109192.3032,2.772588722239781,11.6008750144051,0.8666666666666667,0.1333333333333333,0.0,1,1.0,0.2705150305227726,1.0,1,1.0,1,1.0,325.47,0.1193585,2.6456311,0.0684052940624725,0.0431337133327342,2992091.1,1883528.63,45688.0,14.91148339968831,14.4486580373417,10.72961284769053,0,0,0,0,0.0,0,0,0.0,0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,1.0,重庆,方案2：31省区市+新疆生产建设兵团；正式估计样本不含中央,1,1,v3_统一口径_方案2,历史审计列，不进入当前正式主规格
