序号,文件名,text_len,A1_pred,A2_pred,B1_pred,B2_pred,B3_pred,B4_pred,C1_pred,C2_pred,C3_pred,A1_score,A2_score,B1_score,B2_score,B3_score,B4_score,C1_score,C2_score,C3_score
1100,铜陵市人民政府办公室关于转发安徽省支持政府...(FBM-CLI.12.2338218).txt,6593,1,1,1,1,1,1,1,0,0,0.0349242530744579,0.8672307653850303,0.8537299397985214,0.7656948215914492,0.48338458124573325,0.7971563504017195,0.1516172780944679,-0.08493798421150306,-0.4103139232939869
1101,铜陵市人民政府办公室转发市财政局关于进一步...(FBM-CLI.14.1266722).txt,2381,0,1,1,1,1,1,1,0,0,-0.06499049394682388,0.944850966552018,0.9067366404007057,0.528496019066623,0.6769310100021304,0.7003842350877035,0.44569135865633946,-0.29421714120882,-0.31889652617406106
1102,合肥市财政局关于发布政府和社会资本合作(PPP)专...(FBM-CLI.14.2549784).txt,260,0,1,0,1,1,1,0,0,0,-0.22222506884992824,0.5496053369776362,-0.1449658297401588,0.1269986006159799,0.20932513432124228,0.5780183298359363,-0.26364792158055633,-0.634213986222853,-0.4288255305268275
1103,合肥市财政局层转财政部关于进一步加强政府和...(FBM-CLI.12.2566318).txt,259,1,1,1,0,0,1,0,0,0,0.11617717252458637,0.5777971194435175,0.14039388723593704,-0.3100264205361997,-0.04945006041690919,0.46985201775119984,-0.17201526352273272,-0.4543840418806713,-0.478647047495138
1104,安庆市人民政府办公室关于进一步推进政府和社...(FBM-CLI.12.1466588).txt,4552,1,1,1,1,1,1,1,1,0,0.04532013467124896,0.9068481994935701,0.8965921567173394,0.7821154567405939,0.8590094165114781,0.9439733170467242,0.4203698655286041,0.6435889655237712,-0.6341322166763437
1105,安徽省住房和城乡建设厅关于推进住房城乡建设...(FBM-CLI.12.1441180).txt,3858,0,1,1,1,1,1,1,1,0,-0.15468382621853433,0.7717448806353957,0.9260968621247729,0.5286394870356128,0.9970349444379136,0.8462319733874648,0.0027005272302841332,0.7604608453238939,-0.751742221296843
1106,安徽省住房城乡建设厅关于推进住房城乡建设领...(FBM-CLI.12.4980341).txt,3854,0,1,1,1,1,1,0,1,0,-0.28327248158591767,0.729122849095638,0.9081440298847663,0.4768933456226619,0.932779091352834,0.7945860856954947,-0.0886685270553152,0.5021530719156453,-0.6927985927311402
1107,安徽省住房城乡建设厅关于推进住房城乡建设领...(FBM-CLI.12.6090646).txt,3853,0,1,1,1,1,1,0,1,0,-0.2901914232246978,0.7352753404010146,0.9102678070479824,0.48191535066964036,0.93667012916431,0.7830572653086324,-0.08600882099698476,0.5180175585839799,-0.6945826550808851
1108,安徽省财政厅对安徽省政协十二届一次会议第0...(FBM-CLI.14.4985937).txt,2322,1,1,1,1,1,1,1,1,0,0.01860533360805322,0.8768779903223213,0.750699449064379,0.6873552967189485,0.5294887577628291,0.7284609109180642,0.5168559131162259,0.031437921582642414,-0.3265867135982715
1109,安徽省财政厅转发财政部关于进一步加强政府和...(FBM-CLI.12.4968432).txt,211,0,1,1,0,0,1,0,0,0,-0.014307319483906011,0.6200648077035817,0.17721868266359386,-0.3561164895974374,-0.15655514321785086,0.4827565215717711,-0.372536584517557,-0.5507602019338711,-0.6193782937608772
1110,淮南市人民政府办公室关于印发破除民营经济发...(FBM-CLI.12.1519567).txt,4566,0,1,1,0,1,1,0,0,0,-0.5690199584340219,0.3583330008172906,0.7168804754113689,-0.12827624250486094,0.5327225536793779,0.31823835633044323,-0.09033881126744392,-0.48576337622198884,-0.3966542424458379
1111,蚌埠市人民政府关于政府和社会资本合作(PPP)项目...(FBM-CLI.12.1448852).txt,4611,1,1,1,1,1,1,1,0,0,0.2505961186334468,0.7538895468641686,0.867955138148603,0.9242537276417733,0.5286852482354211,0.9167376792755868,0.9727204097309381,-0.201808929198426,-0.3123833007578481
1112,安徽省律师协会关于印发《安徽省律师从事PPP项...(FBM-CLI.12.1536182).txt,17183,0,1,1,1,1,1,0,1,0,-0.740088205828525,0.894405565564611,0.9318675192875068,0.8738512088065928,0.935535617172867,0.9501505016050833,-0.5137689350856336,0.6493992605147938,-0.6455805383718639
1113,六安市人民政府办公室关于印发六安市本级政府...(FBM-CLI.12.4808227).txt,165,0,1,1,0,1,1,0,0,0,-0.4373133409410221,0.11293562826658898,0.4435786005727806,-0.0899585896680044,0.3670584126640808,0.4704307148906653,-0.0639812623868466,-0.6036723085723985,-0.35800093036406927
1114,六安市人民政府办公室关于印发六安市本级政府...(FBM-CLI.12.4923279).txt,3225,0,1,1,1,1,1,0,0,0,-0.1743876614505475,0.5498860822114725,0.4658295250480795,0.4295082121097731,0.7539057376303794,0.71315865792903,-0.22457877381889044,-0.3238550433512977,-0.032832449913350326
1115,安徽省财政厅关于印发《安徽省政府和社会资本...(FBM-CLI.12.4782557).txt,3165,0,1,1,1,1,1,0,0,0,-0.5028220602652055,0.7286010017693549,0.25026525594054455,0.7444450841790493,0.6831898755149988,0.9396761596702241,-0.23071804733359705,-0.4036471694262179,-0.49990712984212005
1116,安徽省财政厅关于进一步加强政府和社会资本合...(FBM-CLI.14.4813515).txt,3649,1,1,1,1,1,1,0,0,1,0.7343667660540698,0.7337156903931487,0.9385698758588138,0.5283360749529458,0.9189476924488169,0.8842643183656402,-0.6554697244131831,-0.8267436040383243,0.8189155784358313
1117,安徽省财政厅转发财政部关于修订发布《政府和...(FBM-CLI.14.4890037).txt,1087,1,1,1,0,0,0,0,0,0,0.5378738861817445,0.9953107130700553,0.0906877744834394,-0.06003319401976511,-0.29065099065975125,-0.06276819036129222,-0.11365753841301318,-0.6866526722078523,-0.07847961501856737
1118,固原市人民政府办公室关于印发《固原市本级推...(FBM-CLI.12.1183251).txt,6349,1,1,1,1,1,1,1,1,0,0.3437417391906389,1.028386194415365,0.9538882825439349,0.6586398939196536,0.9629306299443634,0.939164115581268,0.9196291979330484,0.6752067064335023,-0.9005778072086992
1119,银川市财政局关于开展政府和社会资本合作模式...(FBM-CLI.14.6581736).txt,1423,0,1,1,1,1,1,1,0,0,-0.19242401305664147,0.7992993212806836,0.777086817988544,0.6057290223516143,0.6970905445118216,0.4203897732051751,0.2453984404244739,-0.08099400147412988,-0.6100106066343478
1120,吴忠市人民政府办公室关于成立调整部分工作协...(FBM-CLI.14.2080633).txt,3525,0,1,1,0,0,1,1,0,0,-0.42922123015643915,0.39817666467600715,0.7971083134672325,-0.032713196702222294,-0.03528552077924091,0.03973946579281917,0.005297609330659647,-0.3420395359050795,-0.39455140999656707
1121,宁夏回族自治区人民政府办公厅关于进一步推进...(FBM-CLI.14.1279081).txt,7643,1,1,1,1,1,1,1,1,0,0.7431365948615831,1.1460497370723521,1.016078105422348,0.8427790288769905,1.0054716248569262,0.9829713081500724,0.9946060819855025,0.5914166450885319,-0.9165121628940556
1122,宁夏回族自治区发展和改革委员会关于加强加快...(FBM-CLI.14.5424872).txt,2642,0,1,1,1,1,1,1,0,0,-0.40891876533663857,0.46374095538052174,0.5351029821385465,0.2929033766765223,0.4710764199429509,0.3616207459724841,0.33620099047620233,-0.7378752225653702,-0.6050712797701628
1123,宁夏回族自治区发展改革委、宁夏回族自治区农...(FBM-CLI.12.5424805).txt,4643,1,1,1,1,1,1,0,1,0,0.5748497684676531,0.8048040860959643,0.8096743174982934,0.5331198390135725,0.9285405046481723,0.8633891978716979,-0.0358447287601652,0.4867803782800955,-0.994754578370117
1124,宁夏回族自治区发展改革委、宁夏回族自治区林...(FBM-CLI.12.5424806).txt,5289,0,1,1,1,1,1,1,1,0,-0.07922177826232096,0.7398369287400504,0.880714197983129,0.0225518173365553,0.8588100475523499,0.5846032212242716,0.2226297485987131,0.23250486137327558,-0.9209065320657486
1125,宁夏回族自治区发展改革委、宁夏证监局关于推...(FBM-CLI.14.5424808).txt,1548,1,1,1,1,1,1,1,0,0,0.06425005850255167,0.6666718722035039,0.7763870256563674,0.28869877786729087,0.5729687219199141,0.7547497618092821,0.4806723230188109,-0.15558985385062463,-0.3822745529508673
1126,宁夏回族自治区发展改革委关于进一步加强PPP项...(FBM-CLI.12.5424807).txt,2404,0,1,1,1,1,1,1,0,0,-0.41583414802019697,0.6998119543920052,0.9129396768145688,0.5416789043630803,0.6876654866930403,0.8856279606562907,0.3453369514761039,-0.34346767858570737,-0.19266361321130188
1127,银川市财政局关于开展2017年政府和社会资本合作...(FBM-CLI.14.1261584).txt,1855,0,1,1,1,1,1,1,0,0,-0.23666933634074272,0.785763314202381,0.8353160606535913,0.6166358318257161,0.7959549936511936,0.5106498801335274,0.20542728693699852,-0.022659121429572993,-0.5888080693422804
1128,银川市财政局关于报送自治区级政府和社会资本...(FBM-CLI.14.6589052).txt,1690,0,1,1,1,1,1,1,0,0,-0.01233099571189239,0.7429911842250939,0.6644465947472954,0.5159394400974777,0.6782502680676417,0.649725896013463,0.21096700997351636,-0.12869503854869335,-0.2686468333237805
1129,银川市财政局关于组织申报财政部第四批政府和...(FBM-CLI.14.6578192).txt,1943,0,1,1,1,1,1,1,0,0,-0.16922850461997255,0.8544586689048674,0.7658967125040683,0.4927251785736891,0.7769482432800126,0.6064161593642204,0.34894465509193806,-0.19870407288342215,-0.5944723557483308
1130,宁夏回族自治区发展改革委关于变更银昆公路(...(FBM-CLI.14.5424713).txt,1024,0,1,1,1,1,1,0,0,0,-0.1337249048625485,0.6648571812952802,0.8198463607085176,0.2928617501503253,0.9311588745496968,0.6491439021040509,-0.14899965853597408,-0.041693127329918866,-0.6311694916171715
1131,银川市财政局关于开展银川市本级政府和社会资...(FBM-CLI.14.6583992).txt,1487,1,1,1,1,1,1,1,0,1,0.05741033735550577,0.6955793489519316,0.5590002863079307,0.4548021400736472,0.5249800345916379,0.890912157891943,0.20059154625620812,-0.020868997990250493,0.05896957173814843
1132,银川经济技术开发区党政办公室关于印发《银川...(FBM-CLI.14.6802926).txt,2415,0,1,1,0,1,1,0,0,0,-0.7880072912678976,0.37670478439908667,0.7503704883734711,-0.11302777783572382,0.34508994103326474,0.45643180421606977,-0.4534474747623145,-0.24769007420174924,-0.607167339014192
1133,宁夏回族自治区人民政府关于印发《宁夏回族自...(FBM-CLI.12.1653873).txt,6133,0,1,1,1,1,1,1,0,0,-0.4313046964324117,0.6513499993614171,0.9046529748352741,0.2020446018056833,1.0373179092204834,0.8184609330962356,0.04596794442491309,-0.6790852009282673,-0.9838529727302587
1134,宁夏回族自治区人民政府办公厅印发《关于加快...(FBM-CLI.12.1608820).txt,6566,1,1,1,1,1,1,1,0,1,0.392145408601723,0.8776012156205784,0.858695868955436,0.6235678564841656,0.8204712375058657,0.7258970116349586,0.7582099441624781,-0.7852085654278583,0.3303096762704851
1135,宁夏回族自治区交通运输厅关于印发《宁夏回族...(FBM-CLI.12.5492966).txt,10434,0,1,1,1,1,1,0,0,0,-0.7016856959478412,0.7124013855380463,0.8660439870190325,0.8946586388782298,0.8854515450876941,0.8749610770133869,-0.6250426710084802,-0.5610613309210957,-0.41836321050158437
1136,银川市水务局关于对市政协十四届一次会议第0...(FBM-CLI.14.6484483).txt,1025,0,1,1,0,1,1,0,0,0,-0.6671323656836496,0.3390417716286666,0.690351255195749,-0.10231858508344366,0.3302165420997432,0.043255734930349454,-0.46807138245799423,-0.7542914670079651,-0.45582060876834574
1137,天津市人民政府关于推进政府和社会资本合作的...(FBM-CLI.14.1085881).txt,4368,0,1,1,1,1,1,0,1,0,-0.4676692104250342,1.1051642449174768,1.0417510876574338,0.8703070094652932,0.9865948583108624,0.9207220298766416,-0.1988440945869406,0.8433865521874415,-0.8819599711624011
1138,天津市财政局关于转发《财政部关于印发政府与...(FBM-CLI.14.5211231).txt,305,0,1,1,1,1,1,0,0,0,-0.2665249670193005,0.24601171480339068,0.3943356613822934,0.13919291981969692,0.21487496339028614,0.5518894374350183,-0.2528620249476867,-0.1909490781122394,-0.5629644234561793
1139,天津市财政局关于转发《财政部关于印发＜政府...(FBM-CLI.12.5211297).txt,244,1,1,0,0,0,1,0,0,0,0.07257500694115132,0.0896757376838252,-0.05017310593810276,-0.1803207997266698,-0.0641045409124858,0.46690390191086867,-0.20915193530373297,-0.510549360699899,-0.2209227072246822
1140,天津市财政局关于转发《财政部关于印发＜政府...(FBM-CLI.14.5211232).txt,317,0,1,1,0,1,1,0,0,0,-0.29057527833774704,0.2939681186534289,0.38282867443829327,-0.0016432103551749094,0.06117456384180053,0.6696477781513188,-0.22286461773076646,-0.42227836133907465,-0.5581892953635025
1141,天津市财政局关于转发《财政部关于规范政府和...(FBM-CLI.12.5211230).txt,288,0,1,1,1,1,1,0,0,0,-0.06869913475869593,0.39501838634627656,0.26973292357794826,0.04533680977001307,0.055007781395314315,0.6843654770374172,-0.19827435858271944,-0.44381060621484203,-0.31020717157549754
1142,天津市科委关于对市政协十三届五次会议第0094号...(FBM-CLI.14.7747145).txt,8645,0,1,1,1,0,0,0,0,1,-0.7734500038116283,0.8339995656256958,0.8690471913174127,0.6279525390485083,-0.5194841904746108,-0.556558930265834,-0.7288762473707541,-0.8446673110722691,0.4499866262235049
1143,天津市财政局关于公开征集政府和社会资本合作...(FBM-CLI.14.5214082).txt,1391,0,1,1,1,1,1,0,0,0,-0.7066633112898175,0.441950515417236,0.8054395954950482,0.6377078795317419,0.5406122500480215,0.05269672595556513,-0.5900747043556357,-0.0903291862190298,-0.6175804827866227
1144,天津市财政局关于印发天津市政府和社会资本合...(FBM-CLI.12.5204877).txt,3006,0,1,1,1,1,1,0,0,0,-0.3610484652134293,0.6649549149549725,0.24695396881645224,0.5906362381512444,0.6291517554372883,0.7975015682298683,-0.4822298482482584,-0.465140827282412,-0.4926638591022181
1145,天津市财政局关于印发天津市政府和社会资本合...(FBM-CLI.12.5205619).txt,2463,0,1,1,1,1,1,0,1,0,-0.4954966599664601,0.5074873700684869,0.8185983565008819,0.6122078466538687,0.6089463887620795,0.320990898082506,-0.5969441670320509,0.001087847644221318,-0.7102219221758167
1146,天津市财政局关于印发天津市政府和社会资本合...(FBM-CLI.12.5205560).txt,2218,0,1,1,1,1,1,0,0,0,-0.6485779535975792,0.8954865161619335,0.5379545744116782,0.5792736126933933,0.5016846659618538,0.9773194964825198,-0.17319067432344507,-0.8067214558062652,-0.8648031786435817
1147,天津市财政局关于转发《财政部关于推进政府和...(FBM-CLI.12.5205365).txt,292,1,1,1,0,1,1,0,0,1,0.13496482721201564,0.45353442294121915,0.27413972084491695,-0.1012053785345956,0.16389424163894753,0.6071659980580116,-0.08479775704414139,-0.46417147392331953,0.14953431841108034
1148,天津市财政局关于公开征集政府和社会资本合作...(FBM-CLI.14.5202500).txt,125,0,1,1,1,1,1,0,0,0,-0.051715975120335544,0.4706737208475383,0.0005658845811752355,0.014283839391535547,0.02542578215482344,0.25547765050434046,-0.4014205871124175,-0.46639940309098704,-0.17948647727421813
1149,天津市财政局关于更新政府和社会资本合作(PPP)在...(FBM-CLI.14.5202501).txt,126,0,1,0,1,1,1,0,0,0,-0.09596742564552391,0.48111244010365495,-0.0694273451787174,0.001879854858514926,0.03694981501630484,0.28304338959599395,-0.4482359782278941,-0.5096490562651071,-0.1708352032617032
1150,天津市财政局关于转发《财政部关于进一步推动...(FBM-CLI.12.5670875).txt,792,1,0,0,0,0,1,1,0,1,0.5118644752481749,-0.3336774806218843,-0.350291872054304,-0.44219463328566,-0.5298774711319805,0.8169777377090643,0.7247608599288851,-0.7893859358575938,0.5323050254202721
1151,攀枝花市人民政府办公室关于印发《攀枝花市政...(FBM-CLI.14.1042911).txt,1363,0,1,1,1,1,1,1,0,0,-0.5231257460234388,0.5701944163690306,0.8005267876892104,0.3359042220469565,0.2655869214015347,0.19784276171771223,0.1475470359449862,-0.36916265353836814,-0.2723705866557265
1152,乐山市人民政府办公室转发市财政局、市发改委...(FBM-CLI.12.1101482).txt,6338,1,1,1,1,1,1,1,1,0,0.2587772724867211,0.8428197880216103,0.8855422781251359,0.9530297543269348,0.7298298051020548,0.7804184918279482,0.6275964629452293,0.4931592324893987,-0.7205057452383192
1153,内江市人民政府关于推广运用政府和社会资本合...(FBM-CLI.12.1156133).txt,3932,1,1,1,1,1,1,1,1,0,0.37923237237081375,1.1235482473345346,1.0598506103342697,0.7043722176938221,1.107979794485643,0.9491680940974248,0.5038770873681718,1.2833696388073348,-1.1835027393568096
1154,内江市人民政府办公室关于印发《内江市“政府...(FBM-CLI.12.1156202).txt,3882,0,1,1,1,1,1,1,1,0,-0.4773620040988942,0.7098935211486461,1.0190567986674957,0.9993106229676734,1.0461578445130222,0.961619553892892,0.34572416289693275,0.3394071072422222,-0.8429499809846364
1155,双流县人民政府关于印发《双流县规范有序推行...(FBM-CLI.12.9158352).txt,8142,1,1,1,1,1,1,1,1,0,0.35142073740553725,0.8017224698563481,0.8537255986595216,0.8677998397190103,1.040599478295734,0.8635308828130335,0.41066652295763495,0.391520417130883,-0.8104468698772294
1156,四川省人民政府关于在公共服务领域推广政府与...(FBM-CLI.12.1116222).txt,8432,1,1,1,1,1,1,1,1,0,0.554570611591425,0.8429729883586123,0.8773329598907349,0.9794844058392682,0.9935303179417869,0.9254930094922367,0.8553082242881203,0.7312188999977798,-0.9557798172170189
1157,四川省环境保护厅、四川省财政厅关于申报政府...(FBM-CLI.14.5455657).txt,2115,0,1,1,1,1,1,0,0,0,-0.6610109519136501,0.34820002030031577,0.636816514638911,0.04860530820716019,0.9526499437631741,0.6038465095362041,-0.2322345493670485,-0.014295146701478023,-0.6721295873715217
1158,四川省财政厅、四川省发展和改革委员会关于印...(FBM-CLI.12.5257317).txt,3634,0,1,1,1,1,1,1,0,0,-0.3854156940453734,0.3190255465669153,0.7461138590243823,0.4856547504783872,0.8033788888893613,0.5713409352956991,0.6758924654521807,-0.36703731756519975,-0.841441599849077
1159,四川省财政厅、四川省国土资源厅、四川省住房...(FBM-CLI.14.5257300).txt,4844,0,1,1,1,1,1,1,1,0,-0.5573520560737013,0.3950183725471946,0.6090202129654733,0.7055848356895205,0.8681931380666492,0.7222586991578789,0.10518414053411379,0.024292866381558142,-0.7441423927988904
1160,四川省财政厅关于2015年四川省“政府与社会资本...(FBM-CLI.14.5255131).txt,566,0,1,1,1,1,1,1,0,0,-0.5880316232161806,0.08751755718183352,0.30573830717008554,0.2744696065974282,0.5460225715574802,0.3791338292006724,0.037982731506478906,-0.4639592769871643,-0.9137343565729297
1161,四川省财政厅关于公布政府与社会资本合作财政...(FBM-CLI.12.5255165).txt,437,0,1,1,1,1,1,0,0,0,-0.5910634262416259,0.18400873151745167,0.3847999136101804,0.49220607040160097,0.4664519562107784,0.5920761758645918,-0.18356130955917732,-0.47582180363494964,-0.8152518817458435
1162,四川省财政厅关于印发《四川省省级财政支持政...(FBM-CLI.12.5260296).txt,2258,0,1,1,1,1,1,1,0,0,-0.24604247121268508,0.3965590451350643,0.6724681425946675,0.6708391964915441,0.8567782038196724,0.8444834069087297,0.36521926338441224,-0.03604985865628202,-0.9669860032130091
1163,四川省财政厅关于征集政府与社会资本合作(PPP)咨...(FBM-CLI.14.5255151).txt,885,0,1,1,1,1,1,0,1,0,-0.8835945654422974,0.24514936443955118,0.8801789459365001,0.6085368860338274,0.8366622680808,0.02062393516828731,-0.6460403648760991,0.1991986968642408,-0.9277380289984023
1164,四川省财政厅关于征集政府与社会资本合作(PPP)咨...(FBM-CLI.14.5255152).txt,1350,0,1,1,1,1,1,0,1,0,-0.8433000946704239,0.24038781432499842,0.8142165071089456,0.6994930756578608,0.8025473506603773,0.0052324207428243175,-0.5464990384692574,0.2961080076444012,-1.08900901689425
1165,广元市人民政府关于开展政府和社会资本合作的...(FBM-CLI.14.1120669).txt,4852,1,1,1,1,1,1,1,1,0,0.6868937896069245,0.9886422495287082,1.0260756834276097,0.7786706396668077,1.0787098774540402,1.104815546170746,0.8006640698247018,1.09468915495008,-1.0824315415931627
1166,广元市人民政府办公室关于增补广元市政府和社...(FBM-CLI.14.1082524).txt,431,0,1,1,0,1,1,0,0,0,-0.7753605568482109,0.28207056192279245,0.6835172375841994,-0.2004097490180052,0.14223108414333704,0.05287492856800674,-0.4819176695706535,-0.2924608259251685,-0.7976978883485917
1167,广元市人民政府办公室关于建立政府与社会资本...(FBM-CLI.14.1662345).txt,944,0,1,1,1,1,1,1,0,0,-0.5254583024620779,0.6468105986231939,0.7858342839101657,0.2811817015527807,0.5744954266553479,0.4815182258919782,0.2616912375831395,-0.2921662296236755,-0.06275881103288239
1168,成都市人民政府关于印发成都市规范有序推行政...(FBM-CLI.12.1150822).txt,5938,1,1,1,1,1,1,1,1,0,0.09975284766123726,0.7485362563784461,0.7702833567248923,0.6675899129933118,0.5955930322747844,0.3664429824975233,0.2124642642450204,0.3943708020267915,-0.7984244049290896
1169,眉山市人民政府关于在公共服务领域推广运用政...(FBM-CLI.14.1696727).txt,3625,1,1,1,1,1,1,1,1,0,0.3973761241633402,1.0738933120074723,1.0012878190854066,0.8954209733325036,1.0788348946452386,1.002386758285001,0.5289806871602608,1.0399456565520009,-0.8691735573391934
1170,自贡市人民政府办公室印发关于推广政府和社会...(FBM-CLI.12.1099128).txt,3440,1,1,1,1,1,1,1,1,0,0.2749007572015486,1.0622109493331777,1.0541935706986143,0.9433166564553108,1.0579341977159094,1.0427643233946458,0.45510471207009806,0.9547215006952314,-0.9292520226731809
1171,资阳市人民政府关于在公共服务领域推广政府与...(FBM-CLI.12.1156272).txt,6038,1,1,1,1,1,1,1,1,0,0.7538295115821405,0.8911900297235718,1.0210766314024036,1.1071088597258325,1.116214447701221,1.0312780823139263,0.7467475631159861,1.0219228835682437,-1.0276501917585688
1172,凉山州人民政府关于在公共服务领域推广政府与...(FBM-CLI.12.1183570).txt,8787,1,1,1,1,1,1,1,1,0,0.4925595315068767,0.8526052801338818,0.8751343826209037,0.8563705435329378,1.013090822334058,0.8672990389702138,0.7844310827022223,0.6894386729751656,-0.9512106243027376
1173,四川省发展和改革委员会转发《国家发展改革委...(FBM-CLI.14.6841596).txt,557,1,1,1,0,1,1,1,0,0,0.39508402746809557,0.4164228260171636,0.61976206905013,-0.055719687331574216,0.5196253736671461,0.3749274701377806,0.6363875764865279,-0.4826954575257514,-0.6126648722254775
1174,四川省财政厅关于2016年省级财政支持政府与社会...(FBM-CLI.14.5255074).txt,985,0,1,1,1,1,1,0,0,0,-0.5378853731424471,0.31394338784961895,0.2889865784791803,0.14677155866881555,0.3023094869002247,0.305522588566269,-0.014733425353218088,-0.5124557751931857,-0.8184893552168788
1175,四川省财政厅关于征集建立四川省政府与社会资...(FBM-CLI.14.1234193).txt,2667,0,1,1,1,1,1,1,0,0,-0.6047814933949907,0.462715577685125,0.5069972510722894,0.7235908446073485,0.623764375446177,0.5608459920773022,0.21704761335243283,-0.50912467296685,-0.5528988003538788
1176,四川省财政厅关于政府与社会资本合作(PPP)咨询服...(FBM-CLI.12.1234194).txt,1366,0,1,1,1,1,0,0,1,0,-0.9977642790807068,0.20442490784215767,0.9361526882039324,0.5172670004756885,0.9063344491279537,-0.09224714308489923,-0.7795049716357172,0.20534196907176988,-0.9052501799617088
1177,四川省财政厅对省政协十一届四次会议第1059号提...(FBM-CLI.14.5263487).txt,2142,1,1,1,1,1,1,1,0,0,0.07756516875533215,0.8128110638345398,0.7394113636984601,1.0140840053822413,0.5308728647937787,0.6347625163284834,0.5701196642734984,-0.12719908750739706,-0.23323539893655357
1178,四川省财政厅对省政协十一届四次会议第609号提...(FBM-CLI.14.5263517).txt,2721,0,1,1,1,1,1,1,0,0,-0.1083600620488459,0.737402136262294,0.7940154593784745,0.9513089848070775,0.4874391848079122,0.5756093432500932,0.6426032151699488,-0.18875910094501602,-0.5284802730213707
1179,巴中市人民政府关于在公共服务领域推广政府和...(FBM-CLI.12.1264145).txt,5204,1,1,1,1,1,1,1,1,0,0.487848226759371,1.067280837691337,1.0092252376172917,0.93690486955135,1.1273069694794562,1.0611084711442147,0.9892033600443682,0.27346831327657034,-0.9706286658842593
1180,德阳市人民政府关于在公共服务领域推广政府和...(FBM-CLI.12.1236676).txt,10038,1,1,1,1,1,1,1,1,0,0.5702778646050569,1.004937386220367,0.9548764629955622,0.8126415198426375,0.9266897007992387,1.0462520472679733,0.8742402076445155,0.6445411843210938,-0.7681469791651396
1181,成都市金牛区人民政府关于印发金牛区规范有序...(FBM-CLI.12.9149135).txt,6068,1,1,1,1,1,1,1,1,0,0.07868346293217127,0.7305747872715189,0.741195712960227,0.6418350104750388,0.637805685428941,0.5563126340008213,0.3544672923745289,0.00890996388659604,-0.7094492582703501
1182,攀枝花市关于在公共服务领域推广政府与社会资...(FBM-CLI.12.1230297).txt,2849,1,1,1,1,1,1,1,1,0,0.16194550319514656,0.775598560033398,0.911161748799193,0.9958975258425222,1.0370876470038008,0.7078561092649494,0.5494503510066827,0.14683890667537852,-0.5326279372228248
1183,绵阳市人民政府办公室关于印发《绵阳市市级政...(FBM-CLI.12.1660381).txt,152,0,1,1,0,1,1,0,0,0,-0.4561791539362915,0.22977967449469164,0.35549090515382276,-0.05775200769301701,0.39905575790409187,0.21489585646503492,-0.31230973592683026,-0.545403062177211,-0.4700863585064817
1184,绵阳市人民政府印发《关于在公共服务领域推广...(FBM-CLI.12.1660399).txt,8575,1,1,1,1,1,1,1,1,0,0.5026912894085435,0.9999390552805099,0.9726604899826372,0.8939251169075637,0.99621164429747,1.015997913382902,0.9407939563807004,0.2587513620443473,-0.6237931179322534
1185,自贡市人民政府办公室印发《自贡市政府系统公...(FBM-CLI.12.1228812).txt,5696,0,1,1,1,1,1,0,0,0,-0.48221769003109183,0.6705496691099926,1.095305973003882,0.5847340286080076,0.9148135068895471,0.47783640260792865,-0.17437531267104991,-0.39329596752789436,-0.6931139239796537
1186,达州市人民政府关于印发达州市市级政府和社会...(FBM-CLI.12.1244520).txt,6344,0,1,1,1,1,1,1,1,0,-0.021759046148187522,0.6257927474761984,0.9761767969238377,0.9540830090765824,0.9511031440409123,1.2780923740043524,0.6407532420765063,0.315148969379436,-0.5354628558223147
1187,南充市人民政府关于推广政府和社会资本合作模...(FBM-CLI.14.1676636).txt,7488,1,1,1,1,1,1,1,1,0,0.07746861047153902,0.9881230557871599,0.839156393537592,0.677723667626076,1.10977708808719,0.966340504522746,0.522995324321499,0.49543986565941983,-0.9715115643576175
1188,四川省交通运输厅关于高速公路政府与社会资本...(FBM-CLI.14.5263095).txt,1101,0,1,1,1,1,1,0,0,0,-0.802964015821821,0.1515233114583419,0.7734729969983205,0.7583272803543737,0.6752206088526411,0.6517056593146997,-0.17735953633123114,-0.4026722735729765,-0.16392029490826038
1189,四川省人民政府办公厅关于印发四川省“十三五...(FBM-CLI.14.1257531).txt,2087,0,1,1,1,1,1,0,0,0,-0.7826800453219744,0.16986463971380888,0.8230107884516672,0.35358950657786165,0.757246853269278,0.42365257470020595,-0.08683427912607822,-0.47898669039393793,-0.3621802316322734
1190,四川省发展和改革委员会、四川省财政厅、四川...(FBM-CLI.12.1435044).txt,6176,1,1,1,1,1,1,1,1,0,0.09501911991270207,0.5033872236701782,0.6957213665904121,0.46756516760071115,0.9337119285306537,0.8115887752317738,0.2955228854671966,0.41600799875328914,-1.0559121849760678
1191,四川省民政厅关于同意四川省推进政府和社会资...(FBM-CLI.14.5362640).txt,276,0,1,1,1,1,1,0,0,0,-0.6070746636357744,0.227945952149381,0.5590819553708121,0.3808297468426421,0.6579442908675259,0.728249483420766,-0.13847827651771358,-0.5126687960122533,-0.5757707177554192
1192,四川省环境保护厅关于征集流域污染治理政府和...(FBM-CLI.12.1807027).txt,674,0,1,1,0,1,1,0,0,0,-0.5959104071090796,0.3257390145365493,0.36305030360780793,-0.0374050405190824,0.39148656602839205,0.2119753093687197,-0.3977029480052481,-0.4584853352549995,-0.5772689923441386
