province,year,doc_count,total_chars,total_sentences,A1_cnt,A1_idx,A1_share,A2_cnt,A2_idx,A2_share,A3_cnt,A3_idx,A3_share,B1_cnt,B1_idx,B1_share,B2_cnt,B2_idx,B2_share,B3_cnt,B3_idx,B3_share,C1_cnt,C1_idx,C1_share,C2_cnt,C2_idx,C2_share,C3_cnt,C3_idx,C3_share,D1_cnt,D1_idx,D1_share,D2_cnt,D2_idx,D2_share,D3_cnt,D3_idx,D3_share,A_cnt,A_idx,A_share,B_cnt,B_idx,B_share,C_cnt,C_idx,C_share,D_cnt,D_idx,D_share,z_A_idx,z_B_idx,z_C_idx,z_D_idx,ppp_governance_capacity_index,ppp_norm_risk_index,topic_0_share,topic_1_share,topic_2_share,topic_3_share,topic_4_share,topic_5_share,topic_6_share,topic_7_share,topic_8_share,topic_9_share,topic_10_share,topic_11_share,topic_12_share,topic_13_share,topic_14_share,topic_15_share,topic_16_share,topic_17_share,topic_18_share,topic_19_share,topic_20_share,topic_21_share,topic_22_share,topic_23_share
山西,,2,8027,114,9,11.212158963498194,0.0,2,2.4915908807773763,0.0,15,18.68693160583032,0.0,7,8.720568082720817,0.5,13,16.195340725052947,0.0,19,23.670113367385074,0.0,26,32.390681450105895,0.0,12,14.949545284664257,0.5,77,95.92624890992899,0.0,1,1.2457954403886882,0.0,3,3.7373863211660643,0.0,9,11.212158963498194,0.0,26,32.390681450105895,0.0,39,48.58602217515884,0.5,115,143.26647564469914,0.5,13,16.195340725052947,0.0,-0.07497893181870872,-0.3282076046692679,-0.4040446682640513,-0.5902864657480273,-0.26907706825067595,-0.4408462462271155,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0
广东,2014,1,1135,18,0,0.0,0.0,0,0.0,0.0,1,8.81057268722467,0.0,0,0.0,1.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,15,132.15859030837004,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,1,8.81057268722467,0.0,0,0.0,1.0,15,132.15859030837004,0.0,0,0.0,0.0,-0.48841665591512884,-1.3044033229759535,-0.5364441850863428,-1.050034984234576,-0.7764213879924751,-0.9636274974322907,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
广东,2015,8,25311,482,24,9.482043380348465,0.0,0,0.0,0.0,53,20.939512464936193,0.25,27,10.667298802892024,0.0,49,19.359171901544784,0.0,57,22.519853028327603,0.0,73,28.841215281893245,0.125,112,44.2495357749595,0.5,283,111.80909485994232,0.125,23,9.086958239500612,0.0,40,15.80340563391411,0.0,51,20.14934218324049,0.0,77,30.421555845284658,0.25,133,52.546323732764414,0.0,468,184.89984591679507,0.75,114,45.039706056655206,0.0,-0.109504252151362,-0.2486367888119761,0.09220083128939711,0.22853880338477442,-0.08864673655798033,0.02403428195406514,0.0,0.125,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0
广东,2016,13,50412,947,54,10.71173530111878,0.0,4,0.7934618741569468,0.0,130,25.787510910100767,0.0,37,7.339522335951757,0.3076923076923077,113,22.415297944933748,0.0,229,45.425692295485206,0.07692307692307693,244,48.401174323573755,0.07692307692307693,159,31.540109497738634,0.07692307692307693,674,133.69832579544553,0.46153846153846156,16,3.173847496627787,0.0,57,11.306831706736492,0.0,133,26.38260731571848,0.0,188,37.292708085376496,0.0,379,75.1805125763707,0.38461538461538464,1077,213.63960961675792,0.6153846153846154,206,40.863286519082756,0.0,0.010969897167891415,0.20613183078846514,0.43476205804395984,0.10997984698029699,0.21728792866677216,0.2502912452709073,0.0,0.07692307692307693,0.0,0.0,0.0,0.3076923076923077,0.0,0.0,0.0,0.0,0.07692307692307693,0.07692307692307693,0.0,0.07692307692307693,0.15384615384615385,0.07692307692307693,0.0,0.0,0.0,0.0,0.0,0.07692307692307693,0.0,0.07692307692307693
广东,2017,7,39028,748,27,6.918110074818079,0.0,3,0.7686788972020089,0.0,54,13.836220149636159,0.0,57,14.604899046838167,0.5714285714285714,39,9.992825663626116,0.0,322,82.50486829968227,0.14285714285714285,170,43.55847084144717,0.0,213,54.576201701342626,0.2857142857142857,684,175.25878856205802,0.0,8,2.0498103925386904,0.0,79,20.241877626319564,0.0,82,21.010556523521572,0.0,84,21.523009121656244,0.0,418,107.10259301014656,0.7142857142857143,1067,273.3934611048478,0.2857142857142857,169,43.30224454237983,0.0,-0.26552536902483037,0.8475137930028219,1.146993128652814,0.17921626237272745,0.5763271842102685,0.7245743946761212,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14285714285714285,0.0,0.14285714285714285,0.2857142857142857,0.0,0.14285714285714285,0.0,0.0,0.0,0.14285714285714285,0.14285714285714285,0.0,0.0
广东,2018,9,25845,494,29,11.220739021087251,0.0,1,0.3869220352099052,0.0,39,15.089959373186302,0.0,50,19.346101760495262,0.2222222222222222,48,18.57225769007545,0.0,187,72.35442058425227,0.2222222222222222,47,18.185335654865543,0.0,113,43.72218997871929,0.2222222222222222,362,140.0657767459857,0.3333333333333333,8,3.0953762816792416,0.0,30,11.607661056297156,0.0,36,13.929193267556588,0.0,69,26.697620429483457,0.0,285,110.27278003482297,0.4444444444444444,522,201.97330237957053,0.5555555555555556,74,28.632230605532982,0.0,-0.17479722422681312,0.9112095404868132,0.29570647774801906,-0.23723173264902042,0.3440395980026731,0.3232280951952707,0.0,0.0,0.0,0.1111111111111111,0.0,0.0,0.0,0.0,0.1111111111111111,0.0,0.0,0.1111111111111111,0.0,0.0,0.0,0.2222222222222222,0.1111111111111111,0.0,0.0,0.1111111111111111,0.0,0.2222222222222222,0.0,0.0
广东,2019,1,909,9,0,0.0,0.0,1,11.001100110011,0.0,0,0.0,0.0,3,33.00330033003301,0.0,8,88.008800880088,0.0,8,88.008800880088,1.0,0,0.0,0.0,2,22.002200220022,0.0,13,143.01430143014304,0.0,3,33.00330033003301,0.0,0,0.0,0.0,6,66.00660066006601,0.0,1,11.001100110011,0.0,19,209.02090209020903,1.0,15,165.016501650165,0.0,9,99.00990099009901,0.0,-0.4500094254246059,2.8952677042477517,-0.1447970395027314,1.7606286546774774,0.7668204131068048,1.5036997731408326,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
广东,2020,7,35596,744,17,4.775817507585122,0.0,1,0.28093044162265424,0.0,67,18.82233958871783,0.2857142857142857,26,7.30419148218901,0.2857142857142857,62,17.417687380604562,0.0,296,83.15541072030565,0.14285714285714285,139,39.04933138554894,0.0,266,74.72749747162602,0.0,588,165.1870996741207,0.2857142857142857,6,1.6855826497359254,0.0,89,25.00280930441623,0.0,119,33.430722553095855,0.0,85,23.87908753792561,0.2857142857142857,384,107.87728958309923,0.42857142857142855,993,278.96392853129566,0.2857142857142857,214,60.11911450724801,0.0,-0.22421547906586303,0.863079082023126,1.2133898525480344,0.6566085681714562,0.6174178185017658,0.9110258342475387,0.0,0.0,0.0,0.0,0.2857142857142857,0.0,0.0,0.0,0.0,0.0,0.0,0.14285714285714285,0.0,0.0,0.14285714285714285,0.0,0.14285714285714285,0.0,0.0,0.0,0.0,0.0,0.0,0.2857142857142857
广东,2022,5,22100,395,21,9.502262443438914,0.0,3,1.3574660633484164,0.0,47,21.266968325791858,0.2,21,9.502262443438914,0.4,46,20.81447963800905,0.0,237,107.23981900452489,0.4,48,21.71945701357466,0.0,123,55.65610859728507,0.0,517,233.9366515837104,0.0,6,2.7149321266968327,0.0,25,11.312217194570136,0.0,73,33.0316742081448,0.0,71,32.126696832579185,0.2,304,137.55656108597285,0.8,688,311.3122171945701,0.0,104,47.05882352941176,0.0,-0.0796074600653007,1.459398279736334,1.5989625929361655,0.2858569100247998,0.9929178042023996,1.1147392608990998,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0
广东,2023,1,725,8,0,0.0,0.0,0,0.0,0.0,1,13.793103448275861,0.0,0,0.0,0.0,0,0.0,0.0,3,41.37931034482759,1.0,0,0.0,0.0,0,0.0,0.0,3,41.37931034482759,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,1,13.793103448275861,0.0,3,41.37931034482759,1.0,3,41.37931034482759,0.0,0,0.0,0.0,-0.4010563218808721,-0.4730056539204877,-1.6184802739302884,-1.050034984234576,-0.8308474165772161,-1.047173637361784,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
广东,2024,4,4204,12,14,33.301617507136065,0.0,0,0.0,0.0,2,4.757373929590866,0.75,0,0.0,0.0,4,9.514747859181732,0.0,4,9.514747859181732,0.0,2,4.757373929590866,0.0,2,4.757373929590866,0.0,30,71.36060894386299,0.25,2,4.757373929590866,0.0,0,0.0,0.0,0,0.0,0.0,16,38.05899143672693,0.75,8,19.029495718363464,0.0,34,80.87535680304472,0.25,2,4.757373929590866,0.0,0.024405392651865126,-0.9220605953735351,-1.1477104280842851,-0.914984067236423,-0.6817885436019852,-0.9949183635647478,0.0,0.0,0.0,0.0,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
广西,2015,18,66833,1190,23,3.441413672886149,0.0,2,0.29925336285966514,0.0,154,23.042508940194217,0.0,121,18.10482845300974,0.16666666666666666,89,13.316774647255098,0.0,316,47.28203133182709,0.1111111111111111,203,30.374216330256015,0.0,318,47.58128469468675,0.2222222222222222,948,141.84609399548128,0.5,8,1.1970134514386606,0.0,99,14.813041461553425,0.0,160,23.940269028773212,0.0,179,26.78317597594003,0.0,526,78.70363443209193,0.2777777777777778,1469,219.80159502042403,0.7222222222222222,267,39.9503239417653,0.0,-0.17329715097581475,0.2769187838390526,0.5082093313465689,0.08406293671078549,0.20394365473660225,0.28973035063213565,0.0,0.0,0.0,0.2222222222222222,0.0,0.05555555555555555,0.0,0.0,0.05555555555555555,0.0,0.0,0.0,0.0,0.0,0.1111111111111111,0.0,0.0,0.0,0.0,0.1111111111111111,0.0,0.0,0.2222222222222222,0.2222222222222222
广西,2016,19,106509,1941,71,6.666103333990555,0.0,15,1.4083316902796947,0.0,210,19.716643663915725,0.05263157894736842,111,10.421654508069741,0.15789473684210525,155,14.552760799556845,0.15789473684210525,507,47.60161113145368,0.05263157894736842,338,31.73440742096912,0.0,403,37.8371780788478,0.3157894736842105,1576,147.96871625871992,0.2631578947368421,9,0.8449990141678168,0.0,128,12.017763757053396,0.0,212,19.904421222619685,0.0,296,27.791078688185976,0.05263157894736842,773,72.57602643908027,0.3684210526315789,2317,217.54030175853683,0.5789473684210527,349,32.767183993840895,0.0,-0.15562526457139186,0.15380220795072702,0.48125603409851564,-0.11984990496417666,0.15981099249261693,0.17173611236168865,0.05263157894736842,0.0,0.0,0.0,0.0,0.0,0.05263157894736842,0.05263157894736842,0.0,0.10526315789473684,0.0,0.0,0.0,0.05263157894736842,0.10526315789473684,0.0,0.0,0.10526315789473684,0.0,0.05263157894736842,0.0,0.10526315789473684,0.21052631578947367,0.10526315789473684
广西,2017,17,62649,1026,58,9.257929097032674,0.0,7,1.1173362703315297,0.0,115,18.35623872687513,0.11764705882352941,69,11.013743236125077,0.17647058823529413,102,16.28118565340229,0.0,368,58.739963926000414,0.29411764705882354,175,27.93340675828824,0.0,239,38.149052658462224,0.29411764705882354,811,129.45138789126722,0.11764705882352941,14,2.2346725406630594,0.0,97,15.483088317451196,0.0,203,32.40275183961436,0.0,180,28.731504094239334,0.11764705882352941,539,86.03489281552778,0.47058823529411764,1225,195.5338473080177,0.4117647058823529,314,50.120512697728614,0.0,-0.13913647974554766,0.42421923617715707,0.21895192778124678,0.37277123205709434,0.16801156140428541,0.33864746533849943,0.0,0.0,0.0,0.058823529411764705,0.0,0.0,0.11764705882352941,0.0,0.0,0.0,0.0,0.0,0.0,0.058823529411764705,0.11764705882352941,0.0,0.0,0.0,0.0,0.29411764705882354,0.17647058823529413,0.11764705882352941,0.0,0.058823529411764705
广西,2018,11,41551,726,62,14.921421867103078,0.0,15,3.6100214194604225,0.0,50,12.033404731534741,0.18181818181818182,15,3.6100214194604225,0.09090909090909091,32,7.701379028182234,0.09090909090909091,120,28.88017135568338,0.2727272727272727,29,6.9793747442901495,0.0,46,11.070732353011962,0.2727272727272727,374,90.00986739187987,0.09090909090909091,28,6.738706649659455,0.0,2,0.4813361892613896,0.0,126,30.324179923467547,0.0,127,30.564848018098242,0.18181818181818182,167,40.191571803326035,0.45454545454545453,449,108.05997448918197,0.36363636363636365,156,37.54422276238839,0.0,-0.10699186383268994,-0.49686982774607114,-0.8236856350958518,0.015759251636962762,-0.4758491088915376,-0.43493207040165344,0.0,0.0,0.0,0.09090909090909091,0.0,0.0,0.18181818181818182,0.0,0.0,0.09090909090909091,0.09090909090909091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18181818181818182,0.09090909090909091,0.2727272727272727,0.0,0.0,0.0
广西,2019,3,15055,242,20,13.28462304882099,0.0,8,5.313849219528396,0.0,19,12.62039189637994,0.0,5,3.3211557622052474,0.0,4,2.656924609764198,0.0,37,24.57655264031883,0.3333333333333333,13,8.635004981733644,0.0,2,1.328462304882099,0.6666666666666666,238,158.08701428096978,0.0,2,1.328462304882099,0.0,1,0.6642311524410495,0.0,60,39.85386914646297,0.0,47,31.218864164729325,0.0,46,30.554633012288274,0.3333333333333333,253,168.05048156758554,0.6666666666666666,63,41.84656260378612,0.0,-0.09552478580075528,-0.6904962652321301,-0.10863376783109861,0.13789279619700123,-0.29821827295466136,-0.2204124122887425,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.6666666666666666,0.0,0.0,0.0
广西,2020,32,64408,833,45,6.986709725499938,0.0,17,2.6394236740777544,0.0,20,3.105204322444417,0.0,67,10.402434480188797,0.0,136,21.115389392622035,0.0,318,49.37274872686623,0.90625,69,10.712954912433238,0.0,88,13.662899018755434,0.03125,687,106.66376847596571,0.0625,23,3.5709849708110792,0.0,7,1.0868215128555458,0.0,251,38.97031424667743,0.0,82,12.73133772202211,0.0,521,80.89057259967706,0.90625,844,131.03962240715438,0.09375,281,43.62812073034406,0.0,-0.41967260604648826,0.32085898679910463,-0.5497816300612265,0.18846713873094048,-0.21619841643620338,-0.01348516817706046,0.0,0.0,0.0625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.90625,0.0,0.03125,0.0,0.0
广西,2021,28,92697,1446,94,10.140565498344067,0.0,7,0.755148494557537,0.0,108,11.650862487459142,0.0,138,14.887213178420014,0.03571428571428571,120,12.945402763843491,0.0,331,35.70773595693496,0.25,235,25.35141374586017,0.0,123,13.269037832939576,0.03571428571428571,1103,118.98982707099475,0.6785714285714286,86,9.277538647421167,0.0,10,1.0787835636536243,0.0,137,14.77933482205465,0.0,209,22.546576480360745,0.0,589,63.54035189919846,0.2857142857142857,1461,157.6102786497945,0.7142857142857143,233,25.135657033129444,0.0,-0.2475788292739906,-0.02774356186031045,-0.23307489951269564,-0.3364914238764484,-0.1694657635489989,-0.1991032950831515,0.0,0.0,0.6428571428571429,0.03571428571428571,0.0,0.0,0.0,0.0,0.0,0.0,0.03571428571428571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10714285714285714,0.14285714285714285,0.03571428571428571,0.0,0.0,0.0
广西,2022,10,19042,256,24,12.603718096838568,0.0,0,0.0,0.0,16,8.402478731225711,0.0,19,9.977943493330534,0.1,18,9.452788572628926,0.0,72,37.8111542905157,0.5,38,19.955886986661067,0.0,33,17.33011238315303,0.2,305,160.17225081399013,0.2,3,1.575464762104821,0.0,10,5.25154920701607,0.0,49,25.732591114378742,0.0,40,21.00619682806428,0.0,109,57.24188635647516,0.6,376,197.45825018380424,0.4,62,32.55960508349963,0.0,-0.27458680723091966,-0.15429302648909654,0.24188968804892422,-0.12574259336873847,-0.062330048557030664,-0.012715310602970264,0.0,0.0,0.1,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.2,0.3,0.2,0.0,0.0,0.0
广西,2023,7,37589,578,40,10.641411051105377,0.0,1,0.2660352762776344,0.0,35,9.311234669717205,0.0,55,14.631940195269893,0.14285714285714285,3,0.7981058288329033,0.14285714285714285,127,33.78648008725957,0.0,148,39.37322088908989,0.0,50,13.30176381388172,0.42857142857142855,522,138.87041421692518,0.2857142857142857,0,0.0,0.0,78,20.750751549655483,0.0,187,49.74859666391764,0.0,76,20.218680997100215,0.0,185,49.21652611136236,0.2857142857142857,720,191.54539891989677,0.7142857142857143,265,70.49934821357311,0.0,-0.2883945786927804,-0.3155394500160952,0.1714119484360537,0.9512795571334066,-0.1441740267576073,0.269050685184455,0.0,0.0,0.0,0.0,0.0,0.2857142857142857,0.0,0.0,0.0,0.14285714285714285,0.14285714285714285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.42857142857142855,0.0,0.0,0.0
广西,2025,1,6560,124,1,1.524390243902439,0.0,0,0.0,0.0,1,1.524390243902439,0.0,1,1.524390243902439,1.0,3,4.573170731707317,0.0,32,48.78048780487805,0.0,11,16.76829268292683,0.0,18,27.4390243902439,0.0,84,128.04878048780486,0.0,0,0.0,0.0,3,4.573170731707317,0.0,27,41.15853658536586,0.0,2,3.048780487804878,0.0,36,54.8780487804878,1.0,113,172.25609756097563,0.0,30,45.731707317073166,0.0,-0.5894400344584242,-0.20178751188105223,-0.058505277249382974,0.24818312947022894,-0.2832442745296198,-0.004036553220068749,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
新疆,2015,3,13334,274,5,3.7498125093745314,0.0,0,0.0,0.0,26,19.499025048747562,0.0,11,8.249587520623969,0.0,1,0.7499625018749062,0.6666666666666666,15,11.249437528123593,0.0,36,26.998650067496627,0.0,21,15.749212539373032,0.0,170,127.49362531873406,0.3333333333333333,2,1.4999250037498124,0.0,10,7.499625018749063,0.0,39,29.248537573121343,0.0,31,23.248837558122094,0.0,27,20.24898755062247,0.6666666666666666,227,170.2414879256037,0.3333333333333333,51,38.24808759562022,0.0,-0.23526585715707682,-0.8975584309265374,-0.08251824949680132,0.035740357301046216,-0.4051141791934718,-0.3147787743740975,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
新疆,2016,4,21495,261,60,27.913468248429865,0.0,7,3.256571295650151,0.0,13,6.047918120493138,0.0,1,0.4652244708071645,0.25,2,0.930448941614329,0.0,30,13.956734124214933,0.0,6,2.7913468248429867,0.0,1,0.4652244708071645,0.0,210,97.69713886950453,0.75,0,0.0,0.0,0,0.0,0.0,8,3.721795766457316,0.0,80,37.217957664573156,0.0,33,15.352407536636427,0.25,217,100.95371016515469,0.75,8,3.721795766457316,0.0,0.009659273702878755,-0.9959410568341839,-0.9083881625729345,-0.9443817523089681,-0.6315566485680799,-0.9495703239053622,0.0,0.0,0.0,0.0,0.0,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
新疆,2017,4,19976,231,69,34.54144973968763,0.0,5,2.5030036043251904,0.0,12,6.0072086503804565,0.25,12,6.0072086503804565,0.0,0,0.0,0.0,171,85.60272326792152,0.0,8,4.004805766920304,0.25,8,4.004805766920304,0.0,323,161.69403283940727,0.5,0,0.0,0.0,0,0.0,0.0,16,8.009611533840609,0.0,86,43.05166199439327,0.25,183,91.60993191830197,0.0,339,169.7036443732479,0.75,16,8.009611533840609,0.0,0.11194351104146669,0.5362335369548624,-0.08892903105438511,-0.8226605128448143,0.18641600564731467,-0.12511866898144566,0.0,0.25,0.0,0.0,0.0,0.25,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
新疆,2019,1,4792,76,0,0.0,0.0,0,0.0,0.0,14,29.215358931552586,0.0,0,0.0,1.0,41,85.55926544240401,0.0,21,43.82303839732888,0.0,0,0.0,0.0,7,14.607679465776293,0.0,63,131.46911519198665,0.0,0,0.0,0.0,0,0.0,0.0,22,45.909849749582634,0.0,14,29.215358931552586,0.0,62,129.38230383973288,1.0,70,146.07679465776295,0.0,22,45.909849749582634,0.0,-0.13065289535060481,1.2951602012340624,-0.37054730416818527,0.2532401838920062,0.26465333390509077,0.3926176936526278,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
新疆,2020,1,850,9,2,23.52941176470588,0.0,0,0.0,0.0,2,23.52941176470588,0.0,0,0.0,0.0,10,117.6470588235294,0.0,14,164.7058823529412,1.0,0,0.0,0.0,4,47.05882352941176,0.0,15,176.47058823529412,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,4,47.05882352941176,0.0,24,282.3529411764706,1.0,19,223.52941176470588,0.0,0,0.0,0.0,0.182202378877254,4.368663124696638,0.5526427334569363,-1.050034984234576,1.7011694123436094,1.290423624639666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
新疆,2021,3,2042,25,0,0.0,0.0,0,0.0,0.0,4,19.58863858961802,0.0,0,0.0,0.0,19,93.04603330068561,0.0,32,156.70910871694417,1.0,0,0.0,0.0,28,137.12047012732614,0.0,39,190.9892262487757,0.0,1,4.897159647404505,0.0,0,0.0,0.0,0,0.0,0.0,4,19.58863858961802,0.0,51,249.7551420176298,1.0,67,328.1096963761019,0.0,1,4.897159647404505,0.0,-0.2994413173509035,3.7137045473025077,1.7991787511092823,-0.9110158718300131,1.737813993686962,1.5339558088605922,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
江苏,2014,6,19020,321,12,6.309148264984228,0.0,3,1.577287066246057,0.0,44,23.133543638275498,0.16666666666666666,33,17.350157728706627,0.0,18,9.46372239747634,0.0,74,38.90641430073607,0.0,83,43.63827549947423,0.0,113,59.41114616193481,0.5,191,100.42060988433228,0.3333333333333333,6,3.154574132492114,0.0,33,17.350157728706627,0.0,57,29.96845425867508,0.0,59,31.019978969505786,0.16666666666666666,125,65.72029442691903,0.0,387,203.47003154574134,0.8333333333333334,96,50.47318611987382,0.0,-0.09901190468118766,0.01605608393171533,0.3135466167497002,0.38278282033384,0.07686359866674262,0.23746184033841847,0.0,0.0,0.0,0.3333333333333333,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0
江苏,2015,25,47617,769,26,5.460234790095973,0.0,2,0.4200180607766134,0.0,92,19.320830795724216,0.12,35,7.350316063590735,0.12,37,7.7703341243673485,0.08,150,31.501354558246003,0.08,143,30.03129134552786,0.0,159,33.391435831740765,0.16,574,120.54518344288805,0.44,3,0.6300270911649201,0.0,66,13.860596005628242,0.0,104,21.840939160383893,0.0,120,25.201083646596807,0.12,222,46.62200474620409,0.28,876,183.96791062015666,0.6,173,36.33156225717706,0.0,-0.2010364908801207,-0.3676688595526857,0.08109270591282189,-0.01866539432529337,-0.16253754817332813,-0.10174718265505238,0.0,0.0,0.0,0.2,0.12,0.0,0.0,0.08,0.0,0.0,0.04,0.0,0.04,0.04,0.0,0.16,0.04,0.0,0.0,0.04,0.0,0.0,0.16,0.08
江苏,2016,20,42573,553,38,8.925845019143589,0.0,1,0.2348906583985155,0.0,77,18.08658069668569,0.15,86,20.200596622272332,0.05,50,11.744532919925774,0.15,122,28.656660324618887,0.25,81,19.026143330279755,0.05,140,32.88469217579217,0.05,521,122.37803302562658,0.3,2,0.469781316797031,0.0,29,6.811829093556949,0.0,86,20.200596622272332,0.0,116,27.247316374227797,0.15,258,60.60178986681699,0.45,742,174.28886853169848,0.4,117,27.482207032626313,0.0,-0.1651592262588868,-0.08678547444265089,-0.0342758324734406,-0.26987825999565146,-0.09540684439165943,-0.13031318897058097,0.0,0.05,0.0,0.3,0.1,0.0,0.05,0.15,0.0,0.0,0.0,0.0,0.2,0.05,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.05,0.0,0.0
江苏,2017,29,90389,1429,84,9.29316620385224,0.0,3,0.3318987929947228,0.0,153,16.926838442730862,0.06896551724137931,180,19.913927579683367,0.13793103448275862,182,20.13519344167985,0.20689655172413793,565,62.50760601400613,0.3793103448275862,350,38.72152584938433,0.0,355,39.27469050437553,0.10344827586206896,1315,145.48230426268682,0.10344827586206896,17,1.880759826970096,0.0,66,7.301773445883902,0.0,249,27.547599818561995,0.0,240,26.551903439577824,0.06896551724137931,927,102.55672703536933,0.7241379310344828,2020,223.4785206164467,0.20689655172413793,332,36.73013309141599,0.0,-0.17735212765302635,0.7561777522671703,0.5520361406414694,-0.007350883956898666,0.37695392175187115,0.43362100298391365,0.0,0.0,0.0,0.10344827586206896,0.06896551724137931,0.0,0.0,0.20689655172413793,0.06896551724137931,0.0,0.034482758620689655,0.06896551724137931,0.20689655172413793,0.0,0.034482758620689655,0.0,0.0,0.0,0.0,0.10344827586206896,0.0,0.06896551724137931,0.034482758620689655,0.0
江苏,2018,18,59066,1043,69,11.681847424914503,0.0,3,0.5079064097788915,0.0,109,18.453932888633055,0.05555555555555555,171,28.950665357396808,0.1111111111111111,79,13.374868790844141,0.16666666666666666,257,43.510649104391696,0.5,173,29.289269630582737,0.0,171,28.950665357396808,0.1111111111111111,715,121.05102766396912,0.05555555555555555,14,2.370229912301493,0.0,35,5.925574780753733,0.0,183,30.982290996512376,0.0,181,30.64368672332645,0.05555555555555555,507,85.83618325263265,0.7777777777777778,1059,179.2909626519487,0.16666666666666666,232,39.2780956895676,0.0,-0.10560955914580197,0.4202267417147477,0.025346212998593354,0.06497992090522063,0.11332113185584637,0.1701842918728539,0.05555555555555555,0.0,0.0,0.0,0.0,0.0,0.05555555555555555,0.05555555555555555,0.0,0.1111111111111111,0.05555555555555555,0.05555555555555555,0.3888888888888889,0.0,0.0,0.0,0.05555555555555555,0.0,0.05555555555555555,0.0,0.05555555555555555,0.05555555555555555,0.0,0.0
