序号,一级子文件夹,province,相对路径,文件名,year,topic,topic_name,topic_main_dimension,topic_secondary_code,topic_secondary_name,topic_match_strength,char_len,sentence_count,A1_cnt,A1_idx,A1_share,A2_cnt,A2_idx,A2_share,A3_cnt,A3_idx,A3_share,B1_cnt,B1_idx,B1_share,B2_cnt,B2_idx,B2_share,B3_cnt,B3_idx,B3_share,C1_cnt,C1_idx,C1_share,C2_cnt,C2_idx,C2_share,C3_cnt,C3_idx,C3_share,D1_cnt,D1_idx,D1_share,D2_cnt,D2_idx,D2_share,D3_cnt,D3_idx,D3_share,A_cnt,A_idx,z_A_idx,A_share,B_cnt,B_idx,z_B_idx,B_share,C_cnt,C_idx,z_C_idx,C_share,D_cnt,D_idx,z_D_idx,D_share,topic_0_share,topic_1_share,topic_2_share,topic_3_share,topic_4_share,topic_5_share,topic_6_share,topic_7_share,topic_8_share,topic_9_share,topic_10_share,topic_11_share,topic_12_share,topic_13_share,topic_14_share,topic_15_share,topic_16_share,topic_17_share,topic_18_share,topic_19_share,topic_20_share,topic_21_share,topic_22_share,topic_23_share,ppp_governance_capacity_index,ppp_norm_risk_index,text_observed,text_missing
133,贵州 25,贵州,贵州 25\2015（6）\安顺市政府关于印发安顺市推广政府与社会资本...(FBM-CLI.12.6374330).txt,安顺市政府关于印发安顺市推广政府与社会资本...(FBM-CLI.12.6374330).txt,2015.0,23,23_风险_运用_承担_推广 运用,采购交易、合同安排与执行绩效,C3,项目执行、绩效评价与运营维护,0.875,7531,164,8,10.622759261718231,0.0,1,1.327844907714779,0.0,20,26.556898154295578,0.0,6,7.967069446288673,0.0,10,13.278449077147789,0.0,19,25.2290532465808,0.0,14,18.589828708006905,0.0,45,59.75302084716505,0.0,98,130.12880095604834,1.0,2,2.655689815429558,0.0,21,27.88474306201036,0.0,22,29.21258796972513,0.0,29,38.50750232372859,0.1597128636485084,0.0,35,46.47457177001726,-0.2490293214673749,0.0,157,208.47165051122028,0.4074444760695871,1.0,45,59.75302084716505,0.8192358627739529,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.1060426727502402,0.3258836724587217,1,0
134,贵州 25,贵州,贵州 25\2015（6）\毕节市人民政府办公室关于成立毕节市推广政府...(FBM-CLI.14.1166276).txt,毕节市人民政府办公室关于成立毕节市推广政府...(FBM-CLI.14.1166276).txt,2015.0,3,3_局长_主任_领导小组_局局长,采购交易、合同安排与执行绩效,C3,项目执行、绩效评价与运营维护,0.625,1662,26,5,30.084235860409148,0.0,0,0.0,0.0,2,12.033694344163658,0.0,5,30.084235860409148,0.0,0,0.0,0.0,1,6.016847172081829,0.0,0,0.0,0.0,0,0.0,0.0,11,66.18531889290011,1.0,0,0.0,0.0,0,0.0,0.0,6,36.101083032490976,0.0,7,42.11793020457281,0.2311130544480041,0.0,6,36.101083032490976,-0.4313877006645673,0.0,11,66.18531889290011,-0.9335038856362152,1.0,6,36.101083032490976,0.1522760561387492,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.3779261772842595,-0.4042051767206778,1,0
135,贵州 25,贵州,贵州 25\2015（6）\贵州省人民政府办公厅关于成立贵州省推广政府...(FBM-CLI.14.7799378).txt,贵州省人民政府办公厅关于成立贵州省推广政府...(FBM-CLI.14.7799378).txt,2015.0,0,0_四川省_四川省 财政厅_综合 补助_财政厅 四川省,采购交易、合同安排与执行绩效,C3,项目执行、绩效评价与运营维护,0.0,1818,28,5,27.502750275027505,0.0,0,0.0,0.0,2,11.001100110011,0.0,5,27.502750275027505,0.0,0,0.0,0.0,1,5.5005500550055,0.0,0,0.0,0.0,0,0.0,0.0,11,60.5060506050605,1.0,0,0.0,0.0,0,0.0,0.0,7,38.5038503850385,0.0,7,38.5038503850385,0.1596406425357025,0.0,6,33.00330033003301,-0.4858444651166049,0.0,11,60.5060506050605,-0.9870269852878034,1.0,7,38.5038503850385,0.2200315720462124,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.4377436026229019,-0.4176132927860652,1,0
136,贵州 25,贵州,贵州 25\2015（6）\贵州省人民政府办公厅关于推广政府和社会资本...(FBM-CLI.12.1114243).txt,贵州省人民政府办公厅关于推广政府和社会资本...(FBM-CLI.12.1114243).txt,2015.0,22,22_运用_推广 运用_运用 政府_相对,采购交易、合同安排与执行绩效,C2,合同设计、权责配置与收益安排,0.5,4898,87,5,10.208248264597795,0.0,2,4.083299305839118,0.0,7,14.291547570436911,0.0,5,10.208248264597795,0.0,6,12.249897917517355,0.0,29,59.20783993466721,0.0,21,42.874642711310734,0.0,28,57.16619028174765,1.0,62,126.58227848101264,0.0,1,2.041649652919559,0.0,10,20.41649652919559,0.0,6,12.249897917517355,0.0,14,28.583095140873827,-0.0365532271900168,0.0,40,81.66598611678236,0.3696101203163389,0.0,111,226.62311147407104,0.5785091986178745,1.0,17,34.7080440996325,0.1129938212295162,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.3038553639147321,0.3537043800545765,1,0
137,贵州 25,贵州,贵州 25\2015（6）\黔东南州人民政府办公室关于印发黔东南州推广...(FBM-CLI.12.2326608).txt,黔东南州人民政府办公室关于印发黔东南州推广...(FBM-CLI.12.2326608).txt,2015.0,22,22_运用_推广 运用_运用 政府_相对,采购交易、合同安排与执行绩效,C2,合同设计、权责配置与收益安排,0.75,6701,128,13,19.400089538874795,0.0,0,0.0,0.0,15,22.38471869870169,0.0,5,7.461572899567229,0.0,3,4.476943739740337,0.0,13,19.400089538874795,0.0,16,23.877033278615134,0.0,29,43.27712281748993,1.0,76,113.41590807342187,0.0,1,1.4923145799134458,0.0,13,19.400089538874795,0.0,29,43.27712281748993,0.0,28,41.784808237576485,0.224525200379727,0.0,21,31.33860617818236,-0.5151085762629692,0.0,121,180.57006416952697,0.1444916957965641,1.0,43,64.16952693627817,0.94377669618383,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-0.0486972266955593,0.1910532719058082,1,0
138,贵州 25,贵州,贵州 25\2016（11）\安顺市政府办关于印发安顺市推进政府与社会资...(FBM-CLI.12.1455479).txt,安顺市政府办关于印发安顺市推进政府与社会资...(FBM-CLI.12.1455479).txt,2016.0,14,14_行业_行业 主管部门_物有所值_采购,项目识别与前端规范准入,B1,项目识别、筛选与入库,0.625,3312,66,4,12.077294685990337,0.0,0,0.0,0.0,9,27.17391304347826,0.0,2,6.038647342995168,1.0,6,18.115942028985508,0.0,18,54.34782608695652,0.0,12,36.231884057971016,0.0,18,54.34782608695652,0.0,42,126.81159420289856,0.0,0,0.0,0.0,1,3.019323671497584,0.0,5,15.096618357487923,0.0,13,39.2512077294686,0.1744204577678061,0.0,26,78.50241545893721,0.3139968515079891,1.0,72,217.3913043478261,0.4915059250024615,0.0,6,18.115942028985508,-0.3548860318049602,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3266410780927523,0.1502055815684968,1,0
139,贵州 25,贵州,贵州 25\2016（11）\贵州省人民政府关于贵州省政府和社会资本合作...(FBM-CLI.15.1180614).txt,贵州省人民政府关于贵州省政府和社会资本合作...(FBM-CLI.15.1180614).txt,2016.0,18,18_批复_工程_高速公路_公里,项目识别与前端规范准入,B3,实施方案设计与审批程序,0.25,358,6,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,3,83.79888268156425,1.0,0,0.0,0.0,1,27.932960893854748,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,-0.6018154382222797,0.0,3,83.79888268156425,0.4071048889896633,1.0,1,27.932960893854748,-1.2940053913451397,0.0,0,0.0,-0.8657365712973513,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-0.4962386468592519,-0.5842123578842758,1,0
140,贵州 25,贵州,贵州 25\2016（11）\贵州省政府与社会资本合作(PPP)项目推进大会公告(FBM-CLI.14.1983372).txt,贵州省政府与社会资本合作(PPP)项目推进大会公告(FBM-CLI.14.1983372).txt,2016.0,1,1_证券化_资产 证券化_国家 发展_证券,采购交易、合同安排与执行绩效,C1,社会资本采购与竞争配置,0.0,380,3,0,0.0,0.0,0,0.0,0.0,2,52.63157894736842,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,1.0,0,0.0,0.0,4,105.26315789473684,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,2,52.63157894736842,0.4390320466032929,0.0,0,0.0,-1.0660184556248518,0.0,4,105.26315789473684,-0.5652228034513044,1.0,0,0.0,-0.8657365712973513,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.3974030708242878,-0.8323259434578358,1,0
141,贵州 25,贵州,贵州 25\2016（11）\贵州省财政厅关于对全省各地推广政府和社会资...(FBM-CLI.14.1974260).txt,贵州省财政厅关于对全省各地推广政府和社会资...(FBM-CLI.14.1974260).txt,2016.0,8,8_运用_推广 运用_运用 政府_领导小组,项目识别与前端规范准入,B1,项目识别、筛选与入库,0.5,3662,62,4,10.922992900054616,0.0,0,0.0,0.0,0,0.0,0.0,2,5.461496450027307,1.0,1,2.7307482250136537,0.0,7,19.115237575095577,0.0,3,8.19224467504096,0.0,0,0.0,0.0,43,117.42217367558712,0.0,0,0.0,0.0,2,5.461496450027307,0.0,3,8.19224467504096,0.0,4,10.922992900054616,-0.3858012141732805,0.0,10,27.307482250136538,-0.5859727999066683,1.0,46,125.61441835062809,-0.3734265215696389,0.0,5,13.653741125068269,-0.4807154110027037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.4484001785498626,-0.4800382441596704,1,0
142,贵州 25,贵州,贵州 25\2016（11）\贵州省财政厅关于征集政府与社会资本合作咨询...(FBM-CLI.14.1963596).txt,贵州省财政厅关于征集政府与社会资本合作咨询...(FBM-CLI.14.1963596).txt,2016.0,9,9_专家_机构_咨询服务_咨询服务 机构,项目识别与前端规范准入,B2,财政承受能力与物有所值论证,0.875,1662,16,0,0.0,0.0,1,6.016847172081829,0.0,6,36.101083032490976,0.0,1,6.016847172081829,0.0,0,0.0,1.0,0,0.0,0.0,0,0.0,0.0,3,18.050541516245488,0.0,5,30.084235860409148,0.0,0,0.0,0.0,2,12.033694344163658,0.0,2,12.033694344163658,0.0,7,42.11793020457281,0.2311130544480041,0.0,1,6.016847172081829,-0.960246663131471,1.0,8,48.13477737665464,-1.103617513549829,0.0,4,24.06738868832732,-0.1870614863399509,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.6109170407444319,-0.750308554340417,1,0
143,贵州 25,贵州,贵州 25\2016（11）\贵阳市人民政府办公厅关于推广运用政府和社会...(FBM-CLI.12.2329794).txt,贵阳市人民政府办公厅关于推广运用政府和社会...(FBM-CLI.12.2329794).txt,2016.0,21,21_目标 社会_合理_运用_平等,采购交易、合同安排与执行绩效,C2,合同设计、权责配置与收益安排,0.625,9268,190,15,16.18472162278809,0.0,1,1.0789814415192058,0.0,20,21.57962883038412,0.0,12,12.94777729823047,0.0,10,10.789814415192058,0.0,58,62.58092360811394,0.0,33,35.6063875701338,0.0,50,53.949072075960295,1.0,134,144.58351316357357,0.0,1,1.0789814415192058,0.0,15,16.18472162278809,0.0,29,31.29046180405697,0.0,36,38.84333189469141,0.1663542635695758,0.0,80,86.31851532153647,0.4513981962870929,0.0,217,234.13897280966768,0.6493408929215223,1.0,45,48.55416486836427,0.5034398854345211,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.4223644509260637,0.5347263248810453,1,0
144,贵州 25,贵州,贵州 25\2016（11）\遵义市人民政府办公室关于印发《市PPP投资引导...(FBM-CLI.14.2324643).txt,遵义市人民政府办公室关于印发《市PPP投资引导...(FBM-CLI.14.2324643).txt,2016.0,10,10_债务_预算_基金_政府 债务,项目识别与前端规范准入,B1,项目识别、筛选与入库,0.125,2740,79,0,0.0,0.0,0,0.0,0.0,1,3.6496350364963503,0.0,3,10.948905109489052,1.0,4,14.5985401459854,0.0,2,7.299270072992701,0.0,7,25.547445255474454,0.0,5,18.248175182481752,0.0,3,10.948905109489052,0.0,0,0.0,0.0,11,40.14598540145985,0.0,0,0.0,0.0,1,3.6496350364963503,-0.529639882705178,0.0,9,32.846715328467155,-0.4885971154365345,1.0,15,54.74452554744526,-1.0413252970023863,0.0,11,40.14598540145985,0.2663380549062247,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.686520765048033,-0.4211947858442321,1,0
145,贵州 25,贵州,贵州 25\2016（11）\遵义市人民政府办公室关于印发《市推广政府和...(FBM-CLI.14.2324644).txt,遵义市人民政府办公室关于印发《市推广政府和...(FBM-CLI.14.2324644).txt,2016.0,23,23_风险_运用_承担_推广 运用,采购交易、合同安排与执行绩效,C3,项目执行、绩效评价与运营维护,0.5,6843,138,6,8.768084173608067,0.0,1,1.461347362268011,0.0,23,33.61098933216425,0.0,12,17.536168347216133,0.0,6,8.768084173608067,0.0,50,73.06736811340055,0.0,36,52.6085050416484,0.0,40,58.45389449072045,0.0,97,141.75069413999708,1.0,1,1.461347362268011,0.0,15,21.920210434020166,0.0,14,20.458863071752155,0.0,30,43.840420868040326,0.2651772058674124,0.0,68,99.37162063422474,0.6808622838800314,0.0,173,252.813093672366,0.8253313165435423,1.0,30,43.84042086804033,0.3705172550937045,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5904569354303287,0.6255702851724261,1,0
146,贵州 25,贵州,贵州 25\2016（11）\遵义市人民政府办公室关于印发《遵义市PPP投资...(FBM-CLI.12.1455135).txt,遵义市人民政府办公室关于印发《遵义市PPP投资...(FBM-CLI.12.1455135).txt,2016.0,10,10_债务_预算_基金_政府 债务,项目识别与前端规范准入,B1,项目识别、筛选与入库,0.125,2746,79,0,0.0,0.0,0,0.0,0.0,1,3.641660597232338,0.0,3,10.924981791697013,1.0,4,14.566642388929353,0.0,2,7.283321194464676,0.0,7,25.491624180626363,0.0,5,18.20830298616169,0.0,3,10.924981791697013,0.0,0,0.0,0.0,11,40.05826656955572,0.0,0,0.0,0.0,1,3.641660597232338,-0.5297975860311439,0.0,9,32.77494537509104,-0.4898587789620734,1.0,15,54.62490895848507,-1.042452599022016,0.0,11,40.05826656955572,0.2638644759706015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.6873696546717444,-0.4228156340044959,1,0
147,贵州 25,贵州,贵州 25\2016（11）\遵义市人民政府办公室关于印发《遵义市推广政...(FBM-CLI.14.1173909).txt,遵义市人民政府办公室关于印发《遵义市推广政...(FBM-CLI.14.1173909).txt,2016.0,23,23_风险_运用_承担_推广 运用,采购交易、合同安排与执行绩效,C3,项目执行、绩效评价与运营维护,0.5,6849,139,6,8.760402978537012,0.0,1,1.460067163089502,0.0,23,33.581544751058544,0.0,12,17.520805957074025,0.0,6,8.760402978537012,0.0,50,73.00335815447511,0.0,36,52.56241787122208,0.0,40,58.40268652358009,0.0,97,141.62651481968172,1.0,1,1.460067163089502,0.0,15,21.90100744634253,0.0,14,20.440940283253028,0.0,30,43.80201489268506,0.2644176853732471,0.0,68,99.28456709008614,0.679331945956681,0.0,173,252.59161921448387,0.8232440759205055,1.0,30,43.80201489268506,0.36943424692341,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5889979024168112,0.6240034229335322,1,0
148,贵州 25,贵州,贵州 25\2016（11）\黔东南州人民政府办公室关于印发《黔东南州“...(FBM-CLI.14.1225685).txt,黔东南州人民政府办公室关于印发《黔东南州“...(FBM-CLI.14.1225685).txt,2016.0,5,5_住房_管廊_污水处理_城乡,采购交易、合同安排与执行绩效,C3,项目执行、绩效评价与运营维护,0.375,4813,90,2,4.15541242468315,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,2,4.15541242468315,0.0,8,16.6216496987326,0.0,4,8.3108248493663,0.0,3,6.233118637024725,0.0,110,228.5476833575732,1.0,0,0.0,0.0,0,0.0,0.0,8,16.6216496987326,0.0,2,4.15541242468315,-0.5196375773800364,0.0,10,20.77706212341575,-0.700772831016502,0.0,117,243.09162684396424,0.7337133454520441,1.0,8,16.6216496987326,-0.3970235061823712,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1622323543148314,-0.121360997248943,1,0
149,贵州 25,贵州,贵州 25\2017（3）\贵州省人民政府关于进一步推进贵州省城镇市政...(FBM-CLI.12.1413731).txt,贵州省人民政府关于进一步推进贵州省城镇市政...(FBM-CLI.12.1413731).txt,2017.0,20,20_民间_民间 投资_企业_政务,采购交易、合同安排与执行绩效,C2,合同设计、权责配置与收益安排,0.25,4945,93,4,8.088978766430738,0.0,1,2.0222446916076846,0.0,4,8.088978766430738,0.0,0,0.0,0.0,0,0.0,0.0,19,38.42264914054601,0.0,10,20.222446916076848,0.0,18,36.40040444893832,1.0,89,179.97977755308395,0.0,0,0.0,0.0,8,16.177957532861477,0.0,19,38.42264914054601,0.0,9,18.20020222446916,-0.2418863787578248,0.0,19,38.42264914054601,-0.390576258788456,0.0,117,236.6026289180992,0.6725591148324616,1.0,27,54.60060667340748,0.6739431942425063,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0133654924287269,0.3186420167621706,1,0
150,贵州 25,贵州,贵州 25\2017（3）\贵州省发展和改革委员会、贵州省财政厅关于印...(FBM-CLI.14.1999254).txt,贵州省发展和改革委员会、贵州省财政厅关于印...(FBM-CLI.14.1999254).txt,2017.0,15,15_改革 委员会_国家 发展_云南省_陕西省政府,采购交易、合同安排与执行绩效,C3,项目执行、绩效评价与运营维护,0.125,183,1,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,1.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,-0.6018154382222797,0.0,0,0.0,-1.0660184556248518,0.0,0,0.0,-1.5572538546527988,1.0,0,0.0,-0.8657365712973513,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0750292494999767,-1.1630029605250007,1,0
151,贵州 25,贵州,贵州 25\2017（3）\贵州省发展改革委关于发布2017年传统基础设施领...(FBM-CLI.14.2003568).txt,贵州省发展改革委关于发布2017年传统基础设施领...(FBM-CLI.14.2003568).txt,2017.0,15,15_改革 委员会_国家 发展_云南省_陕西省政府,采购交易、合同安排与执行绩效,C3,项目执行、绩效评价与运营维护,0.125,159,1,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,1,62.89308176100629,1.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,-0.6018154382222797,0.0,0,0.0,-1.0660184556248518,0.0,1,62.89308176100629,-0.9645308995324088,1.0,0,0.0,-0.8657365712973513,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.8774549311265134,-0.9654286421515372,1,0
152,贵州 25,贵州,贵州 25\2018（4）\毕节市人民政府办公室关于印发毕节市推进重大...(FBM-CLI.12.1501881).txt,毕节市人民政府办公室关于印发毕节市推进重大...(FBM-CLI.12.1501881).txt,2018.0,20,20_民间_民间 投资_企业_政务,采购交易、合同安排与执行绩效,C2,合同设计、权责配置与收益安排,0.125,5955,80,11,18.47187237615449,0.0,4,6.717044500419815,0.0,143,240.1343408900084,0.0,0,0.0,0.0,2,3.358522250209908,0.0,18,30.226700251889167,0.0,15,25.188916876574307,0.0,2,3.358522250209908,1.0,123,206.5491183879093,0.0,0,0.0,0.0,1,1.6792611251049538,0.0,23,38.62300587741394,0.0,158,265.3232577665827,4.645244426507139,0.0,20,33.58522250209907,-0.4756146970220011,0.0,140,235.0965575146936,0.6583654536561644,1.0,24,40.30226700251889,0.2707450319260233,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.609331727713767,0.1511652628533955,1,0
153,贵州 25,贵州,贵州 25\2018（4）\贵州省发展改革委关于省政协十二届一次会议第...(FBM-CLI.14.2083477).txt,贵州省发展改革委关于省政协十二届一次会议第...(FBM-CLI.14.2083477).txt,2018.0,10,10_债务_预算_基金_政府 债务,项目识别与前端规范准入,B1,项目识别、筛选与入库,0.125,3637,46,4,10.998075336816058,0.0,1,2.7495188342040144,0.0,4,10.998075336816058,0.0,1,2.7495188342040144,1.0,2,5.499037668408029,0.0,9,24.74566950783613,0.0,0,0.0,0.0,1,2.7495188342040144,0.0,13,35.743744844652184,0.0,0,0.0,0.0,0,0.0,0.0,6,16.497113005224087,0.0,9,24.74566950783613,-0.1124425487387137,0.0,12,32.99422601044817,-0.4860039850480067,1.0,14,38.4932636788562,-1.1944819827534343,0.0,6,16.497113005224087,-0.4005353101483826,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5976428388467183,-0.6936737593166079,1,0
154,贵州 25,贵州,贵州 25\2018（4）\贵州省发展改革委关于省政协十二届一次会议第...(FBM-CLI.14.2094717).txt,贵州省发展改革委关于省政协十二届一次会议第...(FBM-CLI.14.2094717).txt,2018.0,1,1_证券化_资产 证券化_国家 发展_证券,采购交易、合同安排与执行绩效,C1,社会资本采购与竞争配置,0.125,2000,23,3,15.0,0.0,2,10.0,0.0,1,5.0,0.0,6,30.0,0.0,4,20.0,0.0,13,65.0,0.0,0,0.0,1.0,0,0.0,0.0,27,135.0,0.0,0,0.0,0.0,0,0.0,0.0,4,20.0,0.0,6,30.0,-0.0085323718717032,0.0,23,115.0,0.9555978143011344,0.0,27,135.0,-0.2849740314868821,1.0,4,20.0,-0.3017575756977516,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2206971369808496,0.1229554023721668,1,0
155,贵州 25,贵州,贵州 25\2018（4）\贵州省财政厅关于省政协十二届一次会议第443号...(FBM-CLI.14.5290982).txt,贵州省财政厅关于省政协十二届一次会议第443号...(FBM-CLI.14.5290982).txt,2018.0,1,1_证券化_资产 证券化_国家 发展_证券,采购交易、合同安排与执行绩效,C1,社会资本采购与竞争配置,0.875,2080,21,1,4.807692307692308,0.0,0,0.0,0.0,4,19.23076923076924,0.0,1,4.807692307692308,0.0,2,9.615384615384617,0.0,8,38.46153846153847,0.0,0,0.0,1.0,0,0.0,0.0,10,48.07692307692308,0.0,0,0.0,0.0,0,0.0,0.0,3,14.423076923076923,0.0,5,24.03846153846154,-0.1264283658259844,0.0,11,52.884615384615394,-0.1363454217960118,0.0,10,48.07692307692308,-1.1041627495367314,1.0,3,14.423076923076923,-0.4590209494707169,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.4556455123862425,-0.5665097069344868,1,0
156,贵州 25,贵州,贵州 25\2019（1）\贵州省发展改革委关于省政协十二届二次会议第...(FBM-CLI.14.5306578).txt,贵州省发展改革委关于省政协十二届二次会议第...(FBM-CLI.14.5306578).txt,2019.0,18,18_批复_工程_高速公路_公里,项目识别与前端规范准入,B3,实施方案设计与审批程序,0.375,1355,14,1,7.380073800738007,0.0,0,0.0,0.0,2,14.760147601476014,0.0,0,0.0,0.0,6,44.28044280442804,0.0,28,206.6420664206642,1.0,0,0.0,0.0,0,0.0,0.0,14,103.3210332103321,0.0,0,0.0,0.0,2,14.760147601476014,0.0,0,0.0,0.0,3,22.14022140221402,-0.1639681567827399,0.0,34,250.92250922509223,3.3450165629847124,1.0,14,103.3210332103321,-0.5835259593775312,0.0,2,14.760147601476014,-0.4495159103382372,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.8658408156081472,0.770658231089648,1,0
